Timestamp,HR,BR,Temp,Posture,Activity,Acceleration,Battery,BRAmplitude,ECGAmplitude,ECGNoise,XMin,XPeak,YMin,YPeak,ZMin,ZPeak
03/03/2014 11:07:57.944,92,10.0,22.8,-76,0.76,1.06,4.192,23.000,0.000577,0.000115,-0.34,0.01,0.21,1.03,0.67,1.24
03/03/2014 11:07:58.944,111,10.0,22.8,-73,0.49,0.96,4.184,23.000,0.012187,0.000144,-0.50,0.16,-0.08,1.08,0.57,1.24
03/03/2014 11:07:59.944,119,10.0,22.8,-84,0.61,1.75,4.177,21.000,0.012187,0.000433,-2.14,1.29,-1.52,0.57,-0.24,2.67
03/03/2014 11:08:00.944,123,10.0,22.8,-84,0.24,0.30,4.171,26.000,0.012981,0.000259,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:01.944,125,10.0,22.8,-85,0.12,0.17,4.166,27.000,0.012981,0.000187,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:02.944,125,10.0,22.8,-84,0.07,0.10,4.159,25.000,0.000245,0.000144,-0.14,-0.08,-0.14,-0.08,0.98,1.08
03/03/2014 11:08:03.944,126,10.0,22.8,-84,0.03,0.05,4.156,22.000,0.000245,0.000129,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:04.944,126,10.0,22.8,-84,0.02,0.02,4.153,19.000,0.000202,0.000129,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:05.944,126,10.0,22.8,-85,0.02,0.05,4.151,16.000,0.000202,0.000115,-0.08,-0.03,-0.14,-0.08,1.03,1.08
03/03/2014 11:08:06.944,127,10.0,22.8,-85,0.01,0.01,4.149,14.000,0.000216,0.000129,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:07.944,128,10.0,22.8,-85,0.01,0.01,4.147,12.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:08.944,130,10.0,22.8,-85,0.01,0.01,4.146,10.000,0.000202,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:09.944,131,10.0,22.8,-85,0.01,0.01,4.145,9.000,0.000202,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:10.944,132,10.0,22.8,-85,0.01,0.01,4.144,8.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:11.944,135,10.0,22.8,-85,0.01,0.01,4.143,7.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:12.944,137,10.0,22.8,-85,0.01,0.01,4.143,6.000,0.000202,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:13.944,137,10.0,22.8,-85,0.01,0.01,4.142,5.000,0.000202,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:14.944,138,10.0,22.8,-85,0.01,0.01,4.141,4.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:15.944,139,10.0,22.8,-85,0.01,0.02,4.141,3.000,0.000216,0.000115,-0.08,-0.08,-0.14,-0.08,1.03,1.03
03/03/2014 11:08:16.944,140,10.0,22.8,-85,0.01,0.01,4.141,3.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:17.944,141,10.0,22.8,-85,0.01,0.01,4.141,2.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:18.944,141,10.0,22.8,-85,0.01,0.01,4.141,2.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:19.944,141,10.0,22.8,-85,0.01,0.01,4.140,2.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:20.944,141,10.0,22.8,-85,0.01,0.05,4.140,1.000,0.000231,0.000115,-0.08,-0.03,-0.14,-0.08,1.03,1.08
03/03/2014 11:08:21.944,142,10.0,22.8,-85,0.01,0.01,4.140,1.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:22.944,142,10.0,22.8,-85,0.01,0.01,4.140,1.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:23.944,143,10.0,22.8,-85,0.01,0.05,4.140,1.000,0.000216,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.08
03/03/2014 11:08:24.944,144,10.0,22.8,-85,0.01,0.01,4.140,0.000,0.000231,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:25.944,145,10.0,22.8,-85,0.01,0.01,4.139,0.000,0.000231,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:26.944,145,10.0,22.8,-85,0.01,0.01,4.138,0.000,0.000231,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:27.944,148,10.0,22.8,-85,0.01,0.01,4.138,0.000,0.000231,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:28.944,150,10.0,22.8,-85,0.01,0.03,4.138,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.08
03/03/2014 11:08:29.944,152,10.0,22.8,-85,0.01,0.03,4.137,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.08
03/03/2014 11:08:30.944,152,9.7,22.8,-85,0.01,0.01,4.137,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:31.944,153,9.0,22.8,-85,0.01,0.01,4.137,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:32.944,153,8.3,22.8,-85,0.01,0.01,4.137,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:33.944,154,7.6,22.8,-85,0.01,0.01,4.137,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:34.944,154,7.0,22.8,-85,0.01,0.01,4.134,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:35.944,154,6.3,22.8,-85,0.01,0.01,4.134,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:36.944,155,5.6,22.8,-85,0.01,0.01,4.134,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:37.944,155,4.9,22.8,-85,0.01,0.01,4.134,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:38.944,156,4.2,22.8,-85,0.01,0.01,4.134,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:39.944,158,3.6,22.8,-85,0.01,0.01,4.135,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:40.944,159,2.9,22.8,-85,0.01,0.01,4.135,0.000,0.000216,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:41.944,159,2.2,22.8,-85,0.01,0.01,4.135,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:42.944,160,1.5,22.8,-85,0.01,0.01,4.135,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:43.944,160,0.8,22.8,-85,0.01,0.03,4.135,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.08
03/03/2014 11:08:44.944,160,0.2,22.8,-85,0.01,0.02,4.135,0.000,0.000245,0.000101,-0.08,-0.03,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:45.944,161,0.0,22.8,-85,0.01,0.01,4.135,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:46.944,161,0.0,22.8,-85,0.01,0.01,4.135,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:47.944,161,0.0,22.8,-85,0.01,0.01,4.135,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:48.944,162,0.0,22.8,-85,0.01,0.01,4.135,0.000,0.000202,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:49.944,165,0.0,22.8,-85,0.01,0.01,4.135,0.000,0.000202,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:50.944,169,0.0,22.8,-85,0.01,0.01,4.135,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:51.944,172,0.0,22.8,-85,0.01,0.01,4.135,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:52.944,173,0.0,22.8,-85,0.01,0.01,4.135,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:53.944,174,0.0,22.8,-85,0.01,0.01,4.135,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:54.944,174,0.0,22.8,-85,0.01,0.01,4.135,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:55.944,174,0.0,22.8,-85,0.01,0.01,4.135,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:56.944,173,0.0,25.4,-85,0.01,0.01,4.135,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:57.944,173,0.0,25.4,-85,0.01,0.01,4.135,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:58.944,173,0.0,25.4,-85,0.01,0.01,4.135,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:08:59.944,174,0.0,25.4,-85,0.01,0.02,4.135,0.000,0.000245,0.000115,-0.08,-0.08,-0.14,-0.08,1.03,1.03
03/03/2014 11:09:00.944,174,0.0,25.4,-85,0.01,0.01,4.135,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:01.944,174,0.0,25.4,-85,0.01,0.01,4.135,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:02.944,174,0.0,25.4,-85,0.01,0.01,4.135,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:03.944,174,0.0,25.4,-85,0.01,0.01,4.135,0.000,0.000245,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:04.944,174,0.0,25.4,-85,0.01,0.01,4.135,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:05.944,174,0.0,25.4,-85,0.01,0.01,4.135,0.000,0.000245,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:06.944,174,0.0,25.4,-84,0.03,0.30,4.132,0.000,0.000231,0.000101,-0.29,0.21,-0.19,0.06,0.37,1.55
03/03/2014 11:09:07.944,175,0.0,25.4,-84,0.01,0.05,4.132,0.000,0.000231,0.000115,-0.14,-0.03,-0.14,-0.08,0.93,1.08
03/03/2014 11:09:08.944,176,0.0,25.4,-84,0.01,0.03,4.132,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.08
03/03/2014 11:09:09.944,177,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:10.944,179,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000187,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:11.944,180,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000187,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:12.944,181,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000231,0.000129,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:13.944,181,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:14.944,181,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:15.944,181,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:16.944,181,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:17.944,182,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:18.944,182,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:19.944,183,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:20.944,183,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:21.944,183,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:22.944,183,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000202,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:23.944,183,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000202,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:24.944,183,0.0,25.4,-84,0.01,0.03,4.132,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.08
03/03/2014 11:09:25.944,184,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:26.944,184,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:27.944,185,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:28.944,185,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:29.944,186,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:30.944,186,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:31.944,186,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000231,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:32.944,187,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:33.944,187,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000245,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:34.944,187,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000216,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:35.944,186,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000216,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:36.944,186,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000216,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:37.944,185,0.0,25.4,-84,0.01,0.01,4.132,0.000,0.000216,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:38.944,184,0.0,25.4,-84,0.01,0.01,4.129,0.000,0.000231,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:39.944,184,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000231,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:40.944,183,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:41.944,183,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:42.944,184,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000216,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:43.944,185,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000216,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:44.944,185,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000216,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:45.944,185,0.0,25.4,-84,0.01,0.03,4.130,0.000,0.000216,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.08
03/03/2014 11:09:46.944,185,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000202,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:47.944,184,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000202,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:48.944,184,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000202,0.000101,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:49.944,185,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000202,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:50.944,186,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:51.944,186,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:52.944,186,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000202,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:53.944,188,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000202,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:54.944,189,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:55.944,191,0.0,25.4,-84,0.01,0.01,4.130,0.000,0.000216,0.000115,-0.08,-0.08,-0.08,-0.08,1.03,1.03
03/03/2014 11:09:56.944,192,0.0,25.2,-86,0.06,0.37,4.130,0.000,0.000216,0.000144,-0.55,0.16,-0.39,0.42,0.78,1.39
03/03/2014 11:09:57.944,192,0.0,25.2,-85,0.05,0.32,4.130,0.000,0.000216,0.000129,-0.39,0.21,-0.24,0.11,0.62,1.44
03/03/2014 11:09:58.944,192,0.0,25.2,-85,0.02,0.05,4.130,0.000,0.000216,0.000129,-0.08,-0.03,-0.08,-0.03,1.03,1.03
03/03/2014 11:09:59.944,193,0.0,25.2,-85,0.01,0.03,4.130,0.000,0.000216,0.000129,-0.08,-0.03,-0.08,-0.03,1.03,1.03
03/03/2014 11:10:00.944,194,0.0,25.2,-85,0.02,0.03,4.130,0.000,0.000216,0.000129,-0.08,-0.03,-0.08,-0.03,1.03,1.03
03/03/2014 11:10:01.944,195,0.0,25.2,-85,0.04,0.32,4.130,0.000,0.000216,0.000202,-0.14,0.16,-0.24,0.16,0.52,1.29
03/03/2014 11:10:02.944,196,0.0,25.2,-88,0.08,0.12,4.130,0.000,0.000216,0.000202,0.01,0.01,-0.03,0.01,1.03,1.14
03/03/2014 11:10:03.944,198,0.0,25.2,-89,0.04,0.06,4.130,0.000,0.000216,0.000202,0.01,0.01,-0.03,0.01,1.03,1.03
03/03/2014 11:10:04.944,201,0.0,25.2,-89,0.03,0.03,4.130,0.000,0.000216,0.000187,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:05.944,201,0.0,25.2,-90,0.02,0.03,4.130,0.000,0.000216,0.000173,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:06.944,201,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000216,0.000158,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:07.944,201,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000216,0.000144,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:08.944,201,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000216,0.000144,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:09.944,201,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000216,0.000144,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:10.944,202,0.0,25.2,-90,0.01,0.01,4.127,0.000,0.000231,0.000144,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:11.944,203,0.0,25.2,-90,0.01,0.01,4.128,0.000,0.000231,0.000129,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:12.944,203,0.0,25.2,-90,0.01,0.01,4.129,0.000,0.000216,0.000129,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:13.944,204,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000216,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:14.944,204,0.0,25.2,-90,0.01,0.02,4.130,0.000,0.000231,0.000115,0.01,0.01,-0.03,0.01,1.03,1.03
03/03/2014 11:10:15.944,204,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000231,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:16.944,204,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000259,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:17.944,204,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000259,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:18.944,203,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000245,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:19.944,203,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000245,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:20.944,202,0.0,25.2,-90,0.01,0.02,4.130,0.000,0.000245,0.000129,0.01,0.01,-0.03,0.01,0.98,1.03
03/03/2014 11:10:21.944,202,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000245,0.000129,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:22.944,202,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000231,0.000129,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:23.944,202,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000231,0.000129,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:24.944,202,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000231,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:25.944,202,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000231,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:26.944,201,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000245,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:27.944,201,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000245,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:28.944,200,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000216,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:29.944,200,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000216,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:30.944,200,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000202,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:31.944,200,0.0,25.2,-90,0.01,0.02,4.130,0.000,0.000202,0.000101,0.01,0.01,-0.03,0.01,1.03,1.03
03/03/2014 11:10:32.944,200,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000216,0.000101,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:33.944,200,0.0,25.2,-90,0.01,0.02,4.130,0.000,0.000216,0.000101,0.01,0.01,-0.03,0.01,1.03,1.03
03/03/2014 11:10:34.944,200,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000216,0.000101,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:35.944,201,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000216,0.000101,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:36.944,203,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000231,0.000101,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:37.944,207,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000231,0.000101,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:38.944,208,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000231,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:39.944,209,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000231,0.000101,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:40.944,210,0.0,25.2,-90,0.01,0.02,4.130,0.000,0.000216,0.000115,0.01,0.01,-0.03,0.01,1.03,1.03
03/03/2014 11:10:41.944,210,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000216,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:42.944,211,0.0,25.2,-90,0.01,0.01,4.127,0.000,0.000231,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:43.944,211,0.0,25.2,-90,0.01,0.01,4.128,0.000,0.000231,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:44.944,212,0.0,25.2,-90,0.01,0.01,4.129,0.000,0.000216,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:45.944,212,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000216,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:46.944,212,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000231,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
03/03/2014 11:10:47.944,212,0.0,25.2,-90,0.01,0.02,4.130,0.000,0.000231,0.000115,0.01,0.01,-0.03,0.01,1.03,1.03
03/03/2014 11:10:48.944,213,0.0,25.2,-90,0.01,0.01,4.130,0.000,0.000259,0.000115,0.01,0.01,0.01,0.01,1.03,1.03
