subject,session,UTC_Timestamp,BR_mean,BR_stdev,BR_1std_BB_RR,B_level,B_fluctuation,BF_elapsed_time,RtoR_mean,RtoR_stdev,RtoR_1std
26,DRIVING1,2014-3-3T11:48:02.000-05:00,43644.2,30785.1,-10836.4,Medium,Breathing_out,1,0.0766667,0.457241,0.181333
26,DRIVING1,2014-3-3T11:48:03.000-05:00,58181.5,20556.7,14537.3,High,Breathing_in,1,0.141111,0.275455,0.0644444
26,DRIVING1,2014-3-3T11:48:04.000-05:00,11057.8,24323.8,-47123.7,Low,Breathing_out,1,0.0606667,0.24277,-0.0804444
26,DRIVING1,2014-3-3T11:48:05.000-05:00,65415.9,36.6983,54358.1,High,Breathing_in,1,-0.151111,0.230996,-0.211778
26,DRIVING1,2014-3-3T11:48:06.000-05:00,50067.9,27763.5,-15348,High,Breathing_out,1,-0.00870588,0.525022,0.142405
26,DRIVING1,2014-3-3T11:48:07.000-05:00,18263.1,29271.5,-31804.8,Low,Breathing_out,2,-0.0726667,0.334898,-0.0639608
26,DRIVING1,2014-3-3T11:48:08.000-05:00,32809.1,32666,14545.9,Medium,Breathing_in,1,-0.327778,0.245451,-0.255111
26,DRIVING1,2014-3-3T11:48:09.000-05:00,29138.6,32431.9,-3670.44,Medium,Breathing_out,1,0.200667,0.449387,0.528444
26,DRIVING1,2014-3-3T11:48:10.000-05:00,61788.6,14980.6,32650,High,Breathing_in,1,-0.279556,0.430689,-0.480222
26,DRIVING1,2014-3-3T11:48:11.000-05:00,7494.39,20502.2,-54294.2,Low,Breathing_out,1,-0.162,0.37,0.117556
26,DRIVING1,2014-3-3T11:48:12.000-05:00,58129.2,20529.4,50634.8,High,Breathing_in,1,0.128444,0.516306,0.290444
26,DRIVING1,2014-3-3T11:48:13.000-05:00,11671.3,24921.9,-46457.9,Low,Breathing_out,1,0.0945882,0.38821,-0.0338562
26,DRIVING1,2014-3-3T11:48:14.000-05:00,21895.1,30791.8,10223.8,Medium,Breathing_in,1,0.0615556,0.530048,-0.0330327
26,DRIVING1,2014-3-3T11:48:15.000-05:00,58104.8,20508.8,36209.7,High,Breathing_in,2,-0.0555556,0.362789,-0.117111
26,DRIVING1,2014-3-3T11:48:16.000-05:00,40025.3,31884.4,-18079.5,Medium,Breathing_out,1,-0.0244444,0.230431,0.0311111
26,DRIVING1,2014-3-3T11:48:17.000-05:00,36467.4,32415.4,-3557.89,Medium,Breathing_out,2,-0.00355556,0.261139,0.0208889
26,DRIVING1,2014-3-3T11:48:18.000-05:00,50905.1,27124.8,14437.6,High,Breathing_in,1,0.164,0.364022,0.167556
26,DRIVING1,2014-3-3T11:48:19.000-05:00,18341.4,29227,-32563.6,Low,Breathing_out,1,0.0137778,0.373553,-0.150222
26,DRIVING1,2014-3-3T11:48:20.000-05:00,42363.9,31240.4,24022.5,Medium,Breathing_in,1,0.121647,0.295373,0.107869
26,DRIVING1,2014-3-3T11:48:21.000-05:00,32764.1,32654.8,-9599.89,Medium,Breathing_out,1,-0.0173333,0.399858,-0.13898
26,DRIVING1,2014-3-3T11:48:22.000-05:00,50862.2,27167.4,18098.1,High,Breathing_in,1,-0.159778,0.328954,-0.142444
26,DRIVING1,2014-3-3T11:48:23.000-05:00,21938.5,30798.3,-28923.7,Medium,Breathing_out,1,0.288,0.31305,0.447778
26,DRIVING1,2014-3-3T11:48:24.000-05:00,18344.6,29197.9,-3593.94,Low,Breathing_out,2,-0.270222,0.562716,-0.558222
26,DRIVING1,2014-3-3T11:48:25.000-05:00,54487.6,24349.7,36143,High,Breathing_in,1,-0.0604444,0.301834,0.209778
26,DRIVING1,2014-3-3T11:48:26.000-05:00,40024.2,31808.4,-14463.4,Medium,Breathing_out,1,0.120667,0.457649,0.181111
26,DRIVING1,2014-3-3T11:48:27.000-05:00,27030.9,32070.9,-12993.2,Medium,Breathing_out,2,0.340471,0.337188,0.219804
26,DRIVING1,2014-3-3T11:48:28.000-05:00,47257.6,29226.4,20226.7,Medium,Breathing_in,1,-0.144667,0.493521,-0.485137
26,DRIVING1,2014-3-3T11:48:29.000-05:00,18301.1,29269.4,-28956.6,Low,Breathing_out,1,-0.228,0.470109,-0.0833333
26,DRIVING1,2014-3-3T11:48:30.000-05:00,47238.1,29243.3,28937,Medium,Breathing_in,1,0.252,0.181019,0.48
26,DRIVING1,2014-3-3T11:48:31.000-05:00,40048.6,31852.4,-7189.44,Medium,Breathing_out,1,0.316,5.55112e-017,0.064
26,DRIVING1,2014-3-3T11:48:32.000-05:00,29180.2,32438.2,-10868.4,Medium,Breathing_out,2,0.316,5.55112e-017,0
26,DRIVING1,2014-3-3T11:48:33.000-05:00,40022.1,31913.1,10841.9,Medium,Breathing_in,1,0.316,5.55112e-017,0
26,DRIVING1,2014-3-3T11:48:34.000-05:00,30852.5,32598,-9169.58,Medium,Breathing_out,1,-0.557176,1.88628,-0.873176
26,DRIVING1,2014-3-3T11:48:35.000-05:00,21909.8,30806.9,-8942.7,Medium,Breathing_out,2,-2.21956,2.69719,-1.66238
26,DRIVING1,2014-3-3T11:48:36.000-05:00,32767.7,32700.4,10857.9,Medium,Breathing_in,1,0.796,2.22045e-016,3.01556
26,DRIVING1,2014-3-3T11:48:37.000-05:00,39971.7,31832.3,7204,Medium,Breathing_in,2,0.044,1.13873,-0.752
26,DRIVING1,2014-3-3T11:48:38.000-05:00,32797.1,32654.9,-7174.61,Medium,Breathing_out,1,0.142222,0.355873,0.0982222
26,DRIVING1,2014-3-3T11:48:39.000-05:00,29145.3,32441.5,-3651.78,Medium,Breathing_out,2,-0.144222,0.215425,-0.286444
26,DRIVING1,2014-3-3T11:48:40.000-05:00,40025.9,31778,10880.6,Medium,Breathing_in,1,0.014,0.454,0.158222
26,DRIVING1,2014-3-3T11:48:41.000-05:00,34673.2,32605.6,-5352.71,Medium,Breathing_out,1,0.123529,0.621003,0.109529
26,DRIVING1,2014-3-3T11:48:42.000-05:00,21895.6,30810.1,-12777.6,Medium,Breathing_out,2,-0.0137778,0.609148,-0.137307
26,DRIVING1,2014-3-3T11:48:43.000-05:00,36407.8,32474.3,14512.3,Medium,Breathing_in,1,0.364,5.55112e-017,0.377778
26,DRIVING1,2014-3-3T11:48:44.000-05:00,40034.8,31824.8,3627,Medium,Breathing_in,2,-0.299333,1.20573,-0.663333
26,DRIVING1,2014-3-3T11:48:45.000-05:00,43664.1,30793.8,3629.22,Medium,Breathing_in,3,0.0144444,0.311815,0.313778
26,DRIVING1,2014-3-3T11:48:46.000-05:00,47270.9,29265.6,3606.83,Medium,Breathing_in,4,0.0604444,0.415724,0.046
26,DRIVING1,2014-3-3T11:48:47.000-05:00,11115.3,24313.6,-36155.6,Low,Breathing_out,1,0.2,5.55112e-017,0.139556
26,DRIVING1,2014-3-3T11:48:48.000-05:00,61520.9,15372.8,50405.6,High,Breathing_in,1,0.0432941,0.626824,-0.156706
26,DRIVING1,2014-3-3T11:48:49.000-05:00,65428.1,37.8513,3907.17,High,Breathing_in,2,-0.449556,1.10218,-0.49285
26,DRIVING1,2014-3-3T11:48:50.000-05:00,10991,24376,-54437.1,Low,Breathing_out,1,-0.056,0.348827,0.393556
26,DRIVING1,2014-3-3T11:48:51.000-05:00,43682.7,30787.3,32691.7,Medium,Breathing_in,1,0.1,2.77556e-017,0.156
26,DRIVING1,2014-3-3T11:48:52.000-05:00,11061.6,24338.1,-32621.1,Low,Breathing_out,1,0.1,2.77556e-017,0
26,DRIVING1,2014-3-3T11:48:53.000-05:00,65423.9,61.9623,54362.3,High,Breathing_in,1,-1.23178,1.64537,-1.33178
26,DRIVING1,2014-3-3T11:48:54.000-05:00,21878.7,30776.7,-43545.2,Medium,Breathing_out,1,0.0713333,0.394174,1.30311
26,DRIVING1,2014-3-3T11:48:55.000-05:00,46222.4,29751.1,24343.7,Medium,Breathing_in,1,-0.217176,0.578678,-0.28851
26,DRIVING1,2014-3-3T11:48:56.000-05:00,161.444,124.247,-46060.9,Low,Breathing_out,1,-0.231333,0.204619,-0.0141569
26,DRIVING1,2014-3-3T11:48:57.000-05:00,58111.8,20540.8,57950.3,High,Breathing_in,1,-0.356,5.55112e-017,-0.124667
26,DRIVING1,2014-3-3T11:48:58.000-05:00,18246.8,29256.9,-39864.9,Low,Breathing_out,1,-0.356,5.55112e-017,0
26,DRIVING1,2014-3-3T11:48:59.000-05:00,40022.7,31857.9,21775.9,Medium,Breathing_in,1,-0.356,5.55112e-017,0
26,DRIVING1,2014-3-3T11:49:00.000-05:00,65432.9,31.7236,25410.2,High,Breathing_in,2,-0.356,5.55112e-017,0
26,DRIVING1,2014-3-3T11:49:01.000-05:00,11116.8,24312.5,-54316.1,Low,Breathing_out,1,-0.356,5.55112e-017,0
26,DRIVING1,2014-3-3T11:49:02.000-05:00,23163.6,31237.9,12046.8,Medium,Breathing_in,1,-0.356,5.55112e-017,0
26,DRIVING1,2014-3-3T11:49:03.000-05:00,25507.8,31829.5,2344.19,Medium,Breathing_in,2,-0.356,5.55112e-017,0
26,DRIVING1,2014-3-3T11:49:04.000-05:00,32752.5,32641,7244.72,Medium,Breathing_in,3,1.09267,3.23932,1.44867
26,DRIVING1,2014-3-3T11:49:05.000-05:00,36379.4,32475.5,3626.89,Medium,Breathing_in,4,0.420889,1.94701,-0.671778
26,DRIVING1,2014-3-3T11:49:06.000-05:00,47253.8,29204.2,10874.4,Medium,Breathing_in,5,-0.0737778,0.187888,-0.494667
26,DRIVING1,2014-3-3T11:49:07.000-05:00,29168.9,32443.7,-18084.8,Medium,Breathing_out,1,-0.132,5.55112e-017,-0.0582222
26,DRIVING1,2014-3-3T11:49:08.000-05:00,32794.9,32666.9,3625.94,Medium,Breathing_in,1,-0.132,5.55112e-017,0
26,DRIVING1,2014-3-3T11:49:09.000-05:00,57679.3,21028.1,24884.4,High,Breathing_in,2,-0.132,5.55112e-017,0
26,DRIVING1,2014-3-3T11:49:10.000-05:00,11015.7,24367.7,-46663.6,Low,Breathing_out,1,-0.132,5.55112e-017,0
26,DRIVING1,2014-3-3T11:49:11.000-05:00,65412.6,21.5258,54396.8,High,Breathing_in,1,-0.132,5.55112e-017,0
26,DRIVING1,2014-3-3T11:49:12.000-05:00,29156.2,32487.2,-36256.3,Medium,Breathing_out,1,-0.132,5.55112e-017,0
26,DRIVING1,2014-3-3T11:49:13.000-05:00,47269.5,29293,18113.3,Medium,Breathing_in,1,-0.132,5.55112e-017,0
26,DRIVING1,2014-3-3T11:49:14.000-05:00,7519.56,20508.3,-39749.9,Low,Breathing_out,1,0.366,2.05331,0.498
26,DRIVING1,2014-3-3T11:49:15.000-05:00,39995.2,31855.2,32475.7,Medium,Breathing_in,1,2.08622,3.61916,1.72022
26,DRIVING1,2014-3-3T11:49:16.000-05:00,42360.2,31242.2,2365.01,Medium,Breathing_in,2,-0.100706,0.690802,-2.18693
26,DRIVING1,2014-3-3T11:49:17.000-05:00,65423,26.327,23062.8,High,Breathing_in,3,-0.0364444,0.53448,0.0642614
26,DRIVING1,2014-3-3T11:49:18.000-05:00,18353.3,29233.7,-47069.7,Low,Breathing_out,1,-0.221111,0.242805,-0.184667
26,DRIVING1,2014-3-3T11:49:19.000-05:00,43640.5,30784.6,25287.2,Medium,Breathing_in,1,0.032,0.467078,0.253111
26,DRIVING1,2014-3-3T11:49:20.000-05:00,54534.5,24344.3,10894,High,Breathing_in,2,0.125111,0.338062,0.0931111
26,DRIVING1,2014-3-3T11:49:21.000-05:00,29192.4,32424.1,-25342.1,Medium,Breathing_out,1,0.169333,0.224198,0.0442222
26,DRIVING1,2014-3-3T11:49:22.000-05:00,43654.8,30784.4,14462.4,Medium,Breathing_in,1,0.0764444,0.548091,-0.0928889
26,DRIVING1,2014-3-3T11:49:23.000-05:00,61594.4,15393.6,17939.6,High,Breathing_in,2,-0.0607059,0.269215,-0.13715
26,DRIVING1,2014-3-3T11:49:24.000-05:00,11060.2,24346.4,-50534.2,Low,Breathing_out,1,0.092,0.253666,0.152706
26,DRIVING1,2014-3-3T11:49:25.000-05:00,43629.4,30753.4,32569.2,Medium,Breathing_in,1,0.296,5.55112e-017,0.204
26,DRIVING1,2014-3-3T11:49:26.000-05:00,36426.3,32455,-7203.11,Medium,Breathing_out,1,-0.427556,1.12527,-0.723556
26,DRIVING1,2014-3-3T11:49:27.000-05:00,36421.2,32464,-5.05556,Medium,Breath_holding,1,-0.301333,0.339299,0.126222
26,DRIVING1,2014-3-3T11:49:28.000-05:00,65471.4,56.3671,29050.2,High,Breathing_in,1,-0.116889,0.478567,0.184444
26,DRIVING1,2014-3-3T11:49:29.000-05:00,65476.6,36.3381,5.16667,High,Breath_holding,1,-0.336,5.55112e-017,-0.219111
26,DRIVING1,2014-3-3T11:49:30.000-05:00,34772.5,32586.9,-30704.1,Medium,Breathing_out,1,0.734588,1.2796,1.07059
26,DRIVING1,2014-3-3T11:49:31.000-05:00,230.5,106.817,-34542,Low,Breathing_out,2,0.134667,0.800679,-0.599922
26,DRIVING1,2014-3-3T11:49:32.000-05:00,58096.3,20519.9,57865.8,High,Breathing_in,1,-0.0244444,0.32683,-0.159111
26,DRIVING1,2014-3-3T11:49:33.000-05:00,65420.2,20.4376,7323.89,High,Breathing_in,2,0.00266667,0.296081,0.0271111
26,DRIVING1,2014-3-3T11:49:34.000-05:00,14670.8,27160.9,-50749.3,Low,Breathing_out,1,0.163778,0.149348,0.161111
26,DRIVING1,2014-3-3T11:49:35.000-05:00,50929.2,27198.7,36258.4,High,Breathing_in,1,-0.266,0.692269,-0.429778
26,DRIVING1,2014-3-3T11:49:36.000-05:00,25567.7,31794.4,-25361.5,Medium,Breathing_out,1,-0.110444,0.328377,0.155556
26,DRIVING1,2014-3-3T11:49:37.000-05:00,19324.9,29776.7,-6242.84,Low,Breathing_out,2,-0.304,0,-0.193556
26,DRIVING1,2014-3-3T11:49:38.000-05:00,65438.7,65.4234,46113.8,High,Breathing_in,1,-0.304,5.55112e-017,-5.55112e-017
26,DRIVING1,2014-3-3T11:49:39.000-05:00,65422.8,53.5322,-15.8333,High,Breath_holding,1,-0.304,5.55112e-017,0
26,DRIVING1,2014-3-3T11:49:40.000-05:00,3766.44,14980.4,-61656.4,Low,Breathing_out,1,-0.304,5.55112e-017,0
26,DRIVING1,2014-3-3T11:49:41.000-05:00,18281.1,29224,14514.6,Low,Breathing_in,1,3.24067,2.19831,3.54467
26,DRIVING1,2014-3-3T11:49:42.000-05:00,43634.3,30834,25353.3,Medium,Breathing_in,2,2.06067,2.60811,-1.18
26,DRIVING1,2014-3-3T11:49:43.000-05:00,65411.2,21.4172,21776.8,High,Breathing_in,3,0.0357778,0.319551,-2.02489
26,DRIVING1,2014-3-3T11:49:44.000-05:00,65489.5,13.6301,78.3039,High,Breathing_in,4,-0.152471,0.398373,-0.188248
26,DRIVING1,2014-3-3T11:49:45.000-05:00,43726.5,30807.2,-21763,Medium,Breathing_out,1,0.0346667,0.378732,0.187137
26,DRIVING1,2014-3-3T11:49:46.000-05:00,228.111,90.2884,-43498.4,Low,Breathing_out,2,-0.0106667,0.440737,-0.0453333
26,DRIVING1,2014-3-3T11:49:47.000-05:00,58155.2,20543,57927.1,High,Breathing_in,1,0.260889,0.414003,0.271556
26,DRIVING1,2014-3-3T11:49:48.000-05:00,36386.6,32506.4,-21768.6,Medium,Breathing_out,1,-0.0431111,0.458652,-0.304
26,DRIVING1,2014-3-3T11:49:49.000-05:00,65436.4,40.0295,29049.8,High,Breathing_in,1,-0.166444,0.377673,-0.123333
26,DRIVING1,2014-3-3T11:49:50.000-05:00,54589.6,24413.2,-10846.9,High,Breathing_out,1,0.0113333,0.256795,0.177778
26,DRIVING1,2014-3-3T11:49:51.000-05:00,34711.4,32614.3,-19878.2,Medium,Breathing_out,2,0.102353,0.257784,0.0910196
26,DRIVING1,2014-3-3T11:49:52.000-05:00,3779.22,14976.1,-30932.1,Low,Breathing_out,3,-0.21,0.382976,-0.312353
26,DRIVING1,2014-3-3T11:49:53.000-05:00,32778.9,32602.9,28999.7,Medium,Breathing_in,1,0.00733333,0.335447,0.217333
26,DRIVING1,2014-3-3T11:49:54.000-05:00,65390.2,36.3709,32611.3,High,Breathing_in,2,-0.0342222,0.366376,-0.0415556
26,DRIVING1,2014-3-3T11:49:55.000-05:00,54571.9,24386.5,-10818.3,High,Breathing_out,1,0.112667,0.175733,0.146889
26,DRIVING1,2014-3-3T11:49:56.000-05:00,3775.67,14975.9,-50796.3,Low,Breathing_out,2,-0.0306667,0.510219,-0.143333
26,DRIVING1,2014-3-3T11:49:57.000-05:00,14656.1,27176.2,10880.4,Low,Breathing_in,1,-0.000222222,0.397258,0.0304444
26,DRIVING1,2014-3-3T11:49:58.000-05:00,42411.2,31194.5,27755.2,Medium,Breathing_in,2,-0.223765,0.523939,-0.223542
26,DRIVING1,2014-3-3T11:49:59.000-05:00,54489.4,24332.4,12078.2,High,Breathing_in,3,-0.0777778,0.442727,0.145987
26,DRIVING1,2014-3-3T11:50:00.000-05:00,7406,20544.6,-47083.4,Low,Breathing_out,1,0.0708889,0.505048,0.148667
26,DRIVING1,2014-3-3T11:50:01.000-05:00,61792.7,14986.3,54386.7,High,Breathing_in,1,0.286222,0.637875,0.215333
26,DRIVING1,2014-3-3T11:50:02.000-05:00,29142.5,32486.7,-32650.2,Medium,Breathing_out,1,-0.0686667,0.435305,-0.354889
26,DRIVING1,2014-3-3T11:50:03.000-05:00,18303.7,29248.3,-10838.8,Low,Breathing_out,2,0.48,2.22045e-016,0.548667
26,DRIVING1,2014-3-3T11:50:04.000-05:00,43651.5,30851.3,25347.8,Medium,Breathing_in,1,-0.487111,0.889104,-0.967111
26,DRIVING1,2014-3-3T11:50:05.000-05:00,65403.9,38.3091,21752.4,High,Breathing_in,2,-0.0432941,0.465095,0.443817
26,DRIVING1,2014-3-3T11:50:06.000-05:00,43677.7,30862.3,-21726.3,Medium,Breathing_out,1,-0.0706667,0.171964,-0.0273725
26,DRIVING1,2014-3-3T11:50:07.000-05:00,36411.9,32471.3,-7265.72,Medium,Breathing_out,2,0.170667,0.503358,0.241333
26,DRIVING1,2014-3-3T11:50:08.000-05:00,32773.4,32725.3,-3638.5,Medium,Breathing_out,3,-0.287556,0.297408,-0.458222
26,DRIVING1,2014-3-3T11:50:09.000-05:00,195.5,89.944,-32577.9,Low,Breathing_out,4,0.164889,0.661689,0.452444
26,DRIVING1,2014-3-3T11:50:10.000-05:00,65363.4,42.1111,65167.9,High,Breathing_in,1,0.02,0.536,-0.144889
26,DRIVING1,2014-3-3T11:50:11.000-05:00,25523.6,31891,-39839.8,Medium,Breathing_out,1,-0.516,0,-0.536
26,DRIVING1,2014-3-3T11:50:12.000-05:00,7846.88,21055.7,-17676.7,Low,Breathing_out,2,0.156,1.0683,0.672
26,DRIVING1,2014-3-3T11:50:13.000-05:00,50853.3,27161.9,43006.5,High,Breathing_in,1,0.0177778,0.249915,-0.138222
26,DRIVING1,2014-3-3T11:50:14.000-05:00,65417.7,35.6959,14564.4,High,Breathing_in,2,-0.194,0.306,-0.211778
26,DRIVING1,2014-3-3T11:50:15.000-05:00,43689.5,30838,-21728.2,Medium,Breathing_out,1,0.169333,0.499998,0.363333
26,DRIVING1,2014-3-3T11:50:16.000-05:00,7538.11,20492.2,-36151.4,Low,Breathing_out,2,0.124,0.28,-0.0453333
26,DRIVING1,2014-3-3T11:50:17.000-05:00,65382.4,40.7352,57844.3,High,Breathing_in,1,0.0413333,0.509996,-0.0826667
26,DRIVING1,2014-3-3T11:50:18.000-05:00,54561.8,24379.8,-10820.6,High,Breathing_out,1,-0.0244444,0.394344,-0.0657778
26,DRIVING1,2014-3-3T11:50:19.000-05:00,27062.9,32104.2,-27499,Medium,Breathing_out,2,0.148,0,0.172444
26,DRIVING1,2014-3-3T11:50:20.000-05:00,40027.8,31832.1,12964.9,Medium,Breathing_in,1,0.148,2.77556e-017,2.77556e-017
26,DRIVING1,2014-3-3T11:50:21.000-05:00,43664.4,30827.2,3636.67,Medium,Breathing_in,2,0.148,2.77556e-017,0
26,DRIVING1,2014-3-3T11:50:22.000-05:00,32815.4,32608.2,-10849.1,Medium,Breathing_out,1,0.148,2.77556e-017,0
26,DRIVING1,2014-3-3T11:50:23.000-05:00,36401.6,32432.1,3586.22,Medium,Breathing_in,1,0.148,2.77556e-017,0
26,DRIVING1,2014-3-3T11:50:24.000-05:00,32791.1,32673.6,-3610.5,Medium,Breathing_out,1,-1.29644,2.67893,-1.44444
26,DRIVING1,2014-3-3T11:50:25.000-05:00,32772.6,32606.7,-18.5,Medium,Breath_holding,1,0.104667,0.3041,1.40111
26,DRIVING1,2014-3-3T11:50:26.000-05:00,19376.5,29749.7,-13396.1,Low,Breathing_out,1,-0.0607059,0.355946,-0.165373
26,DRIVING1,2014-3-3T11:50:27.000-05:00,32768.4,32577.9,13392,Medium,Breathing_in,1,0.0508889,0.324977,0.111595
26,DRIVING1,2014-3-3T11:50:28.000-05:00,65372.6,38.351,32604.1,High,Breathing_in,2,-0.0755556,0.291112,-0.126444
26,DRIVING1,2014-3-3T11:50:29.000-05:00,65445.3,31.7819,72.7222,High,Breathing_in,3,0.0871111,0.241869,0.162667
26,DRIVING1,2014-3-3T11:50:30.000-05:00,32767.2,32730.8,-32678.1,Medium,Breathing_out,1,-0.402667,0.230045,-0.489778
26,DRIVING1,2014-3-3T11:50:31.000-05:00,54595.7,24412.8,21828.4,High,Breathing_in,1,0.870667,0.478947,1.27333
26,DRIVING1,2014-3-3T11:50:32.000-05:00,65514.4,5.49888,10918.7,High,Breathing_in,2,0.106667,0.577196,-0.764
26,DRIVING1,2014-3-3T11:50:33.000-05:00,7747.41,21098.3,-57767,Low,Breathing_out,1,0.28,1.11022e-016,0.173333
26,DRIVING1,2014-3-3T11:50:34.000-05:00,18321.7,29219.2,10574.3,Low,Breathing_in,1,0.28,1.11022e-016,0
26,DRIVING1,2014-3-3T11:50:35.000-05:00,65462.4,40.6204,47140.7,High,Breathing_in,2,0.28,1.11022e-016,0
26,DRIVING1,2014-3-3T11:50:36.000-05:00,25558.5,31847,-39903.9,Medium,Breathing_out,1,-1.03244,2.05462,-1.31244
26,DRIVING1,2014-3-3T11:50:37.000-05:00,18275.6,29290.2,-7282.94,Low,Breathing_out,2,-0.113778,0.349532,0.918667
26,DRIVING1,2014-3-3T11:50:38.000-05:00,43616.8,30808.4,25341.2,Medium,Breathing_in,1,-0.0922222,0.257573,0.0215556
26,DRIVING1,2014-3-3T11:50:39.000-05:00,65443.7,19.9772,21826.9,High,Breathing_in,2,-0.28,1.11022e-016,-0.187778
26,DRIVING1,2014-3-3T11:50:40.000-05:00,26993.9,32210.9,-38449.8,Medium,Breathing_out,1,0.173176,0.978973,0.453176
26,DRIVING1,2014-3-3T11:50:41.000-05:00,36455.5,32466.6,9461.56,Medium,Breathing_in,1,0.288889,1.2398,0.115712
26,DRIVING1,2014-3-3T11:50:42.000-05:00,18293.9,29278.4,-18161.6,Low,Breathing_out,1,0.130667,0.492948,-0.158222
26,DRIVING1,2014-3-3T11:50:43.000-05:00,50926.9,27164.8,32632.9,High,Breathing_in,1,0.213333,0.333416,0.0826667
26,DRIVING1,2014-3-3T11:50:44.000-05:00,47291.8,29294.7,-3635.11,Medium,Breathing_out,1,0.0784444,0.472036,-0.134889
26,DRIVING1,2014-3-3T11:50:45.000-05:00,14688.4,27150.2,-32603.3,Low,Breathing_out,2,-0.304,5.55112e-017,-0.382444
26,DRIVING1,2014-3-3T11:50:46.000-05:00,25511.9,31805.7,10823.4,Medium,Breathing_in,1,0.426222,0.418072,0.730222
26,DRIVING1,2014-3-3T11:50:47.000-05:00,65373.9,47.7253,39862.1,High,Breathing_in,2,0.404,5.55112e-017,-0.0222222
26,DRIVING1,2014-3-3T11:50:48.000-05:00,36395,32529,-28978.9,Medium,Breathing_out,1,0.404,5.55112e-017,0
26,DRIVING1,2014-3-3T11:50:49.000-05:00,18353.8,29221.7,-18041.2,Low,Breathing_out,2,-0.511111,1.04986,-0.915111
26,DRIVING1,2014-3-3T11:50:50.000-05:00,43622.1,30775,25268.2,Medium,Breathing_in,1,0.0168889,0.284677,0.528
26,DRIVING1,2014-3-3T11:50:51.000-05:00,65458.6,39.4676,21836.5,High,Breathing_in,2,0.144,2.77556e-017,0.127111
26,DRIVING1,2014-3-3T11:50:52.000-05:00,65501.9,15.1748,43.3889,High,Breath_holding,1,0.144,2.77556e-017,0
26,DRIVING1,2014-3-3T11:50:53.000-05:00,40091.6,31867.7,-25410.3,Medium,Breathing_out,1,0.144,2.77556e-017,0
26,DRIVING1,2014-3-3T11:50:54.000-05:00,7919.41,21021.6,-32172.2,Low,Breathing_out,2,-0.897176,1.89442,-1.04118
26,DRIVING1,2014-3-3T11:50:55.000-05:00,65380.5,43.3529,57461.1,High,Breathing_in,1,0.0164444,0.279981,0.913621
26,DRIVING1,2014-3-3T11:50:56.000-05:00,65446.6,37.7023,66.1111,High,Breathing_in,2,-0.0302222,0.36618,-0.0466667
26,DRIVING1,2014-3-3T11:50:57.000-05:00,47314.2,29329.1,-18132.4,Medium,Breathing_out,1,-0.135333,0.171432,-0.105111
26,DRIVING1,2014-3-3T11:50:58.000-05:00,7415.17,20544.2,-39899.1,Low,Breathing_out,2,0.341556,0.731975,0.476889
26,DRIVING1,2014-3-3T11:50:59.000-05:00,40036.6,31862.2,32621.4,Medium,Breathing_in,1,0.0248889,0.432304,-0.316667
26,DRIVING1,2014-3-3T11:51:00.000-05:00,14714.6,27108.8,-25322.1,Low,Breathing_out,1,0.159778,0.212048,0.134889
26,DRIVING1,2014-3-3T11:51:01.000-05:00,65353.5,41.197,50638.9,High,Breathing_in,1,-0.0204706,0.334261,-0.180248
26,DRIVING1,2014-3-3T11:51:02.000-05:00,65452.7,21.0998,99.2516,High,Breathing_in,2,0.00466667,0.381676,0.0251373
26,DRIVING1,2014-3-3T11:51:03.000-05:00,65495.6,11.5139,42.8889,High,Breath_holding,1,0.058,0.21378,0.0533333
26,DRIVING1,2014-3-3T11:51:04.000-05:00,21875.3,30857.9,-43620.3,Medium,Breathing_out,1,0.0413333,0.317865,-0.0166667
26,DRIVING1,2014-3-3T11:51:05.000-05:00,10956.4,24401.9,-10918.9,Low,Breathing_out,2,0.0622222,0.5539,0.0208889
26,DRIVING1,2014-3-3T11:51:06.000-05:00,47330.5,29315.2,36374.1,Medium,Breathing_in,1,-0.140889,0.479028,-0.203111
26,DRIVING1,2014-3-3T11:51:07.000-05:00,65500.3,13.9754,18169.8,High,Breathing_in,2,0.123778,0.638961,0.264667
26,DRIVING1,2014-3-3T11:51:08.000-05:00,27037.2,32160.3,-38463.1,Medium,Breathing_out,1,0.188235,0.527662,0.0644575
26,DRIVING1,2014-3-3T11:51:09.000-05:00,18254.9,29259.6,-8782.29,Low,Breathing_out,2,-0.0968889,0.377605,-0.285124
26,DRIVING1,2014-3-3T11:51:10.000-05:00,7415.61,20530.7,-10839.3,Low,Breathing_out,3,0.0326667,0.217265,0.129556
26,DRIVING1,2014-3-3T11:51:11.000-05:00,61767.3,14970.2,54351.7,High,Breathing_in,1,0.0304444,0.241842,-0.00222222
26,DRIVING1,2014-3-3T11:51:12.000-05:00,61805.2,14988.5,37.8333,High,Breath_holding,1,-0.254444,0.332503,-0.284889
26,DRIVING1,2014-3-3T11:51:13.000-05:00,29183.3,32424.2,-32621.8,Medium,Breathing_out,1,-0.348,5.55112e-017,-0.0935556
26,DRIVING1,2014-3-3T11:51:14.000-05:00,25530.3,31863.1,-3653.06,Medium,Breathing_out,2,0.270667,0.962909,0.618667
26,DRIVING1,2014-3-3T11:51:15.000-05:00,34721.1,32641.8,9190.78,Medium,Breathing_in,1,0.236,1.11022e-016,-0.0346667
