Timestamp,HR,BR,Temp,Posture,Activity,Acceleration,Battery,BRAmplitude,ECGAmplitude,ECGNoise,XMin,XPeak,YMin,YPeak,ZMin,ZPeak
01/11/2013 11:27:18.444,201,10.0,19.3,-79,0.01,0.02,4.071,0.000,0.000245,0.000115,-0.19,-0.19,-0.14,-0.08,1.03,1.03
01/11/2013 11:27:19.444,200,10.0,19.3,-79,0.01,0.03,4.071,0.000,0.000231,0.000115,-0.19,-0.19,-0.14,-0.08,1.03,1.03
01/11/2013 11:27:20.444,200,10.0,19.3,-79,0.01,0.03,4.071,0.000,0.000231,0.000115,-0.19,-0.19,-0.14,-0.08,1.03,1.03
01/11/2013 11:27:21.444,200,10.0,19.3,-79,0.01,0.02,4.071,0.000,0.000231,0.000115,-0.19,-0.19,-0.14,-0.08,1.03,1.03
01/11/2013 11:27:22.444,201,10.0,19.3,-79,0.01,0.03,4.071,0.000,0.000231,0.000115,-0.19,-0.19,-0.14,-0.08,1.03,1.03
01/11/2013 11:27:23.444,201,10.0,19.3,-79,0.01,0.02,4.071,0.000,0.000231,0.000115,-0.19,-0.19,-0.14,-0.08,1.03,1.03
01/11/2013 11:27:24.444,202,9.3,19.3,-79,0.01,0.02,4.071,0.000,0.000231,0.000115,-0.19,-0.19,-0.14,-0.08,1.03,1.03
01/11/2013 11:27:25.444,201,8.7,19.3,-79,0.01,0.02,4.071,0.000,0.000216,0.000115,-0.19,-0.19,-0.14,-0.08,1.03,1.03
01/11/2013 11:27:26.444,201,8.0,19.3,-79,0.01,0.02,4.071,0.000,0.000216,0.000115,-0.19,-0.19,-0.14,-0.08,1.03,1.03
01/11/2013 11:27:27.444,200,7.4,19.3,-79,0.01,0.02,4.071,0.000,0.000202,0.000115,-0.19,-0.19,-0.14,-0.08,1.03,1.03
01/11/2013 11:27:28.444,200,6.7,19.3,-79,0.01,0.02,4.071,0.000,0.000202,0.000115,-0.19,-0.19,-0.14,-0.08,1.03,1.03
01/11/2013 11:27:29.444,201,6.0,19.3,-79,0.01,0.03,4.071,0.000,0.000202,0.000144,-0.24,-0.19,-0.14,-0.08,1.03,1.03
01/11/2013 11:27:30.444,201,10.0,19.3,-87,1.55,6.88,4.071,0.009,0.000202,0.002815,-0.70,2.01,-0.85,2.32,-6.24,2.37
01/11/2013 11:27:31.444,201,10.0,19.3,-94,6.07,11.65,4.071,0.017,0.000202,0.004736,-9.42,10.32,-3.93,4.42,-6.60,9.39
01/11/2013 11:27:32.444,201,10.0,19.3,-110,5.46,10.69,4.071,0.023,0.000202,0.004750,-9.62,10.26,-0.55,3.39,-6.03,7.75
01/11/2013 11:27:33.444,201,10.0,19.3,-109,5.40,11.39,4.071,0.021,0.000202,0.004129,-9.47,12.16,-0.29,5.85,-5.42,6.62
01/11/2013 11:27:34.444,201,10.0,19.3,-108,4.92,10.69,4.071,0.023,0.000202,0.003277,-7.93,10.93,-0.55,5.80,-6.80,5.85
01/11/2013 11:27:35.444,200,10.6,19.3,-101,5.27,10.92,4.068,0.027,0.000202,0.002570,-8.70,11.24,0.52,4.16,-6.44,5.65
01/11/2013 11:27:36.444,199,11.1,19.3,-102,4.36,10.30,4.068,0.027,0.000202,0.002223,-6.65,10.83,-1.78,3.65,-6.19,5.91
01/11/2013 11:27:37.444,199,11.6,19.3,-102,4.78,10.10,4.068,0.034,0.000202,0.002787,-6.55,10.62,-1.37,6.16,-6.19,5.03
01/11/2013 11:27:38.444,198,12.1,19.3,-101,4.93,11.29,4.068,0.038,0.000202,0.003754,-7.67,11.50,-0.70,6.88,-8.03,6.11
01/11/2013 11:27:39.444,198,12.5,19.3,-101,4.82,10.66,4.068,0.039,0.000202,0.006108,-7.37,10.93,-1.16,5.29,-6.24,5.03
01/11/2013 11:27:40.444,198,12.8,19.3,-104,4.91,10.35,4.068,0.036,0.000202,0.006989,-7.62,11.24,-0.91,4.62,-5.62,5.85
01/11/2013 11:27:41.444,197,13.1,19.3,-107,4.96,10.05,4.068,0.036,0.000202,0.007638,-7.37,11.08,-1.78,4.88,-5.67,6.42
01/11/2013 11:27:42.444,197,13.1,19.3,-107,4.56,9.75,4.068,0.038,0.000202,0.007624,-6.19,10.42,-1.21,5.14,-5.42,5.80
01/11/2013 11:27:43.444,198,13.1,19.3,-106,4.32,9.17,4.068,0.043,0.000202,0.008693,-5.37,9.85,-1.16,4.26,-5.67,4.78
01/11/2013 11:27:44.444,198,13.2,19.3,-105,4.34,9.16,4.068,0.044,0.000202,0.009256,-6.91,9.91,-1.16,5.14,-5.67,6.78
01/11/2013 11:27:45.444,197,13.3,19.3,-105,4.08,8.66,4.068,0.049,0.000202,0.009342,-6.39,8.42,-0.85,5.44,-6.34,4.88
01/11/2013 11:27:46.444,197,13.4,19.3,-109,3.86,8.15,4.068,0.055,0.000202,0.009617,-5.73,8.62,-1.26,3.75,-4.75,4.26
01/11/2013 11:27:47.444,197,13.5,19.3,-111,3.69,7.20,4.068,0.052,0.000202,0.009054,-5.73,7.65,-0.55,3.44,-4.85,4.26
01/11/2013 11:27:48.444,197,13.5,19.3,97,3.35,7.16,4.068,0.058,0.000202,0.009111,-5.93,6.57,-0.24,3.70,-5.67,3.96
01/11/2013 11:27:49.444,197,13.7,19.3,105,3.63,8.24,4.068,0.061,0.000202,0.009501,-6.03,8.52,-0.85,5.55,-5.21,4.78
01/11/2013 11:27:50.444,197,13.8,19.3,-96,1.59,3.62,4.068,0.064,0.000202,0.008563,-0.85,1.60,-1.83,0.16,-1.01,2.78
01/11/2013 11:27:51.444,197,13.9,19.3,-86,0.71,1.01,4.068,0.062,0.000202,0.008043,-0.19,-0.14,-0.19,-0.19,1.03,1.03
01/11/2013 11:27:52.444,197,13.9,19.3,-82,0.37,0.53,4.068,0.056,0.000202,0.007552,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:27:53.444,198,14.0,19.7,-80,0.20,0.26,4.068,0.049,0.000202,0.006642,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:27:54.444,198,14.0,19.7,-80,0.10,0.14,4.068,0.043,0.000202,0.004548,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:27:55.444,198,14.1,19.7,-79,0.05,0.08,4.068,0.037,0.000202,0.004014,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:27:56.444,197,14.1,19.7,-79,0.02,0.05,4.068,0.032,0.000202,0.002296,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:27:57.444,197,14.1,19.7,-80,0.02,0.03,4.068,0.028,0.000202,0.001920,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:27:58.444,196,14.1,19.7,-80,0.01,0.03,4.068,0.024,0.000202,0.001588,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:27:59.444,196,14.2,19.7,-80,0.01,0.02,4.068,0.021,0.000202,0.001184,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:00.444,195,14.2,19.7,-80,0.01,0.03,4.068,0.018,0.000202,0.001126,-0.19,-0.19,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:01.444,196,14.2,19.7,-80,0.01,0.02,4.068,0.016,0.000202,0.000895,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:02.444,197,14.2,19.7,-80,0.01,0.02,4.068,0.013,0.000202,0.000635,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:03.444,197,14.2,19.7,-80,0.01,0.02,4.068,0.012,0.000245,0.000606,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:04.444,198,14.2,19.7,-80,0.01,0.02,4.068,0.010,0.000245,0.000462,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:05.444,198,14.2,19.7,-80,0.01,0.02,4.068,0.008,0.000245,0.000404,-0.19,-0.14,-0.19,-0.19,1.03,1.03
01/11/2013 11:28:06.444,197,14.2,19.7,-80,0.01,0.02,4.068,0.007,0.000245,0.000288,-0.19,-0.19,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:07.444,197,14.2,19.7,-80,0.01,0.02,4.066,0.006,0.000216,0.000216,-0.19,-0.19,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:08.444,196,14.2,19.7,-80,0.01,0.03,4.066,0.005,0.000216,0.000216,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:09.444,196,14.2,19.7,-80,0.01,0.02,4.066,0.004,0.000202,0.000202,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:10.444,196,14.2,19.7,-80,0.01,0.02,4.066,0.004,0.000202,0.000202,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:11.444,197,14.2,19.7,-80,0.01,0.03,4.066,0.003,0.000231,0.000202,-0.19,-0.19,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:12.444,198,14.2,19.7,-80,0.01,0.02,4.066,0.003,0.000231,0.000202,-0.19,-0.19,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:13.444,199,14.2,19.7,-80,0.01,0.02,4.066,0.002,0.000245,0.000158,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:14.444,200,14.2,19.7,-80,0.01,0.02,4.066,0.002,0.000245,0.000158,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:15.444,200,14.2,19.7,-80,0.01,0.02,4.066,0.002,0.000245,0.000129,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:16.444,200,14.2,19.7,-80,0.01,0.03,4.066,0.001,0.000245,0.000129,-0.19,-0.14,-0.19,-0.14,1.03,1.08
01/11/2013 11:28:17.444,201,14.2,19.7,-80,0.01,0.02,4.066,0.001,0.000259,0.000144,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:18.444,201,14.2,19.7,-80,0.01,0.02,4.066,0.001,0.000259,0.000129,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:19.444,201,13.2,19.7,-80,0.01,0.03,4.066,0.001,0.000231,0.000129,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:20.444,201,12.3,19.7,-80,0.01,0.02,4.066,0.000,0.000231,0.000129,-0.19,-0.14,-0.19,-0.14,1.03,1.03
01/11/2013 11:28:21.444,201,11.3,19.7,-80,0.01,0.01,4.066,0.000,0.000216,0.000129,-0.19,-0.19,-0.19,-0.19,1.03,1.03
01/11/2013 11:28:22.444,200,10.3,19.7,-79,0.01,0.51,4.066,0.002,0.000216,0.000129,-0.44,0.06,-0.39,0.16,0.93,1.55
01/11/2013 11:28:23.444,201,14.2,19.7,-65,0.85,2.53,4.066,0.004,0.000216,0.000129,-2.03,1.80,-1.78,0.88,0.16,1.80
01/11/2013 11:28:24.444,202,14.1,19.7,-65,0.30,0.89,4.066,0.007,0.000216,0.000129,-1.32,0.01,-0.91,0.16,-0.80,1.75
01/11/2013 11:28:25.444,202,14.1,19.7,-59,0.63,2.15,4.066,0.012,0.000216,0.000129,-1.21,0.52,-0.60,1.44,-1.47,1.75
01/11/2013 11:28:26.444,203,14.2,19.7,-36,0.94,2.21,4.066,0.017,0.000216,0.000129,-1.21,0.32,-0.29,0.83,-1.52,0.52
01/11/2013 11:28:27.444,204,14.3,19.7,-43,0.57,1.14,4.066,0.022,0.000216,0.000129,-1.21,-0.14,-0.34,1.03,-0.39,1.39
01/11/2013 11:28:28.444,205,14.4,19.7,-38,0.54,2.19,4.066,0.030,0.000216,0.000144,-1.26,-0.19,-1.32,0.98,-2.24,1.80
01/11/2013 11:28:29.444,206,14.5,19.7,-33,0.60,1.03,4.066,0.036,0.000216,0.000144,-1.62,-0.44,-1.16,0.11,-0.70,1.60
01/11/2013 11:28:30.444,206,14.7,19.7,-40,0.52,1.07,4.066,0.043,0.000216,0.000144,-1.52,0.42,-1.37,-0.34,-0.24,0.47
01/11/2013 11:28:31.444,206,14.8,19.7,-47,0.33,0.55,4.066,0.052,0.000216,0.000144,-0.91,-0.19,-1.11,-0.65,-0.34,0.37
01/11/2013 11:28:32.444,207,14.9,19.7,-52,0.37,0.47,4.066,0.057,0.000216,0.000274,-0.91,-0.08,-1.01,-0.55,-0.39,0.11
01/11/2013 11:28:33.444,207,15.1,19.7,-51,0.32,2.91,4.066,0.063,0.000216,0.000519,-1.88,0.11,-1.62,0.93,-0.70,5.19
01/11/2013 11:28:34.444,207,15.3,19.7,35,0.66,1.34,4.066,0.069,0.000216,0.000794,-1.42,-0.29,-1.06,0.57,-0.55,2.06
01/11/2013 11:28:35.444,208,15.6,19.7,-17,0.58,0.73,4.066,0.075,0.000216,0.000794,-1.06,-0.85,0.06,0.21,0.21,0.42
01/11/2013 11:28:36.444,208,15.8,19.7,-12,0.30,0.38,4.066,0.082,0.000216,0.000794,-1.06,-0.91,0.11,0.32,0.11,0.32
01/11/2013 11:28:37.444,209,16.1,19.7,-11,0.18,0.24,4.066,0.080,0.000216,0.000765,-1.01,-0.91,0.11,0.26,-0.03,0.21
01/11/2013 11:28:38.444,209,16.3,19.7,-7,0.16,0.24,4.066,0.084,0.000216,0.000577,-1.01,-0.91,0.11,0.21,-0.08,0.01
01/11/2013 11:28:39.444,209,16.4,19.7,-7,0.06,0.08,4.064,0.092,0.000216,0.000563,-1.01,-0.91,0.11,0.16,-0.03,0.01
01/11/2013 11:28:40.444,208,16.5,19.7,8,0.06,0.30,4.065,0.092,0.000216,0.000534,-1.06,-0.70,0.06,0.47,-0.14,0.32
01/11/2013 11:28:41.444,208,16.6,19.7,15,0.34,1.12,4.066,0.097,0.000216,0.000476,-1.67,-0.44,-0.80,0.67,-1.37,0.62
01/11/2013 11:28:42.444,208,16.7,19.7,11,0.42,1.38,4.066,0.098,0.000216,0.000476,-1.57,-0.08,-0.65,0.26,-0.80,1.19
