Subject_ID,Driving_session,Timestamps,year,month,date,hh,mm,ss,Event_detected,Specifics,Hand_status,Opposite_traffic,Left_lane,My_lane,Right_lane
26,Part2,"12:44:50 (11:52, 10:16)",2014,03,03,12,44,50,GPS_VOICE_COMMAND,TAKE_RAMP_0.2MILES,BOTH_HANDS_ON_WHEEL,NONE,NONE,IGNORABLE,NONE
26,Part2,"12:45:00 (12:02, 10:26)",2014,03,03,12,45,00,GPS_VOICE_COMMAND,TAKE_RAMP,BOTH_HANDS_ON_WHEEL,NONE,NONE,IGNORABLE,NONE
26,Part2,"12:45:37 (12:39, 11:03)",2014,03,03,12,45,37,GPS_VOICE_COMMAND,CONTINUE_1.5MILES,BOTH_HANDS_ON_WHEEL,NONE,IGNORABLE,IGNORABLE,NONE
26,Part2,"12:46:34 (13:36, 12:00)",2014,03,03,12,46,34,GPS_VOICE_COMMAND,TAKE_EXIT_0.7MILES,BOTH_HANDS_ON_WHEEL,NONE,IGNORABLE,IGNORABLE,NONE
26,Part2,"12:46:42 (13:44, 12:08)",2014,03,03,12,46,42,HAND_MOVE_AROUND_WHEEL,L_BLINKER,BOTH_HANDS_ON_WHEEL,NONE,IGNORABLE,IGNORABLE,NONE
26,Part2,"12:47:06 (14:08, 12:32)",2014,03,03,12,47,06,HAND_MOVE_AROUND_WHEEL,L_BLINKER,BOTH_HANDS_ON_WHEEL,NONE,NONE,IGNORABLE,IGNORABLE
26,Part2,"12:47:06 (14:08, 12:32)",2014,03,03,12,47,06,GPS_VOICE_COMMAND,TAKE_EXIT,BOTH_HANDS_ON_WHEEL,NONE,NONE,IGNORABLE,IGNORABLE
26,Part2,"12:49:38 (16:40, 14:04)",2014,03,03,12,49,38,R_HAND_OFF,CAR_RADIO,HAND_OFF_WHEEL,IGNORABLE,NONE,IGNORABLE,IGNORABLE
26,Part2,"12:50:11 (17:13, 14:37)",2014,03,03,12,50,11,GPS_VOICE_COMMAND,TURN_RIGHT_0.1MILES,BOTH_HANDS_ON_WHEEL,NONE,NONE,TIGHTLY,NONE
26,Part2,"12:50:30 (17:32, 14:56)",2014,03,03,12,50,30,GPS_VOICE_COMMAND,TURN_RIGHT,BOTH_HANDS_ON_WHEEL,NONE,NONE,TIGHTLY,TIGHTLY
26,Part2,"12:50:46 (17:48, 15:12)",2014,03,03,12,50,46,GPS_VOICE_COMMAND,TURN_LEFT,BOTH_HANDS_ON_WHEEL,NONE,NONE,TIGHTLY,TIGHTLY
26,Part2,"12:51:08 (18:10, 15:34)",2014,03,03,12,51,08,GPS_VOICE_COMMAND,CONTINUE_0.2MILES,BOTH_HANDS_ON_WHEEL,IGNORABLE,NONE,IGNORABLE,TIGHTLY
26,Part2,"12:51:29 (18:31, 15:55)",2014,03,03,12,51,29,GPS_VOICE_COMMAND,DESIGNATION,HAND_OFF_WHEEL,NONE,NONE,IGNORABLE,NONE
26,Part2,"12:51:52 (18:54, 16:18)",2014,03,03,12,51,52,HAND_MOVE_AROUND_WHEEL,R_BLINKER,HAND_OFF_WHEEL,NONE,NONE,TIGHTLY,NONE
26,Part2,"12:52:29 (19:31, 16:55)",2014,03,03,12,52,29,R_HAND_OFF,GEAR_SHIFT,HAND_OFF_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"12:52:32 (19:34, 16:58)",2014,03,03,12,52,32,R_HAND_OFF,GPS_PORTABLE,HAND_OFF_WHEEL,IGNORABLE,NONE,IGNORABLE,NONE
26,Part2,"12:52:52 (19:54, 17:18)",2014,03,03,12,52,52,R_HAND_OFF,GEAR_SHIFT,HAND_OFF_WHEEL,IGNORABLE,NONE,IGNORABLE,NONE
26,Part2,"12:53:18 (20:20, 17:44)",2014,03,03,12,53,18,GPS_VOICE_COMMAND,TURN_RIGHT,BOTH_HANDS_ON_WHEEL,NONE,IGNORABLE,NONE,NONE
26,Part2,"12:53:24 (20:26, 17:50)",2014,03,03,12,53,24,HAND_MOVE_AROUND_WHEEL,R_BLINKER,BOTH_HANDS_ON_WHEEL,NONE,IGNORABLE,NONE,NONE
26,Part2,"12:53:45 (20:47, 18:11)",2014,03,03,12,53,45,GPS_VOICE_COMMAND,CONTINUE_0.4MILES,BOTH_HANDS_ON_WHEEL,NONE,TIGHTLY,NONE,NONE
26,Part2,"12:54:04 (21:06, 18:30)",2014,03,03,12,54,04,HANDS_SHIFT_ON_WHEEL,L12R4toL9R4,BOTH_HANDS_ON_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"12:54:04 (21:06, 18:30)",2014,03,03,12,54,04,HAND_MOVE_AROUND_WHEEL,R_BLINKER,BOTH_HANDS_ON_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"12:54:27 (21:29, 18:53)",2014,03,03,12,54,27,R_HAND_OFF,AC_CONTROL_SWITCHES,HAND_OFF_WHEEL,NONE,IGNORABLE,NONE,NONE
26,Part2,"12:54:33 (21:35, 18:59)",2014,03,03,12,54,33,GPS_VOICE_COMMAND,TURN_LEFT_0.1MILES,BOTH_HANDS_ON_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"12:54:50 (21:52, 19:16)",2014,03,03,12,54,50,GPS_VOICE_COMMAND,TURN_LEFT,BOTH_HANDS_ON_WHEEL,IGNORABLE,NONE,NONE,NONE
26,Part2,"12:54:52 (21:54, 19:18)",2014,03,03,12,54,52,HAND_MOVE_AROUND_WHEEL,L_BLINKER,BOTH_HANDS_ON_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"12:55:03 (22:05, 19:29)",2014,03,03,12,55,03,BOTH_HANDS_OFF,OTHERS_DRINK,HAND_OFF_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"12:55:48 (22:50, 21:14)",2014,03,03,12,55,48,GPS_VOICE_COMMAND,TURN_RIGHT,BOTH_HANDS_ON_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"12:56:04 (23:06, 21:30)",2014,03,03,12,56,04,HAND_MOVE_AROUND_WHEEL,R_BLINKER,BOTH_HANDS_ON_WHEEL,NONE,NONE,IGNORABLE,NONE
26,Part2,"12:57:20 (24:22, 22:46)",2014,03,03,12,57,20,HAND_MOVE_AROUND_WHEEL,L_BLINKER,BOTH_HANDS_ON_WHEEL,NONE,NONE,TIGHTLY,TIGHTLY
26,Part2,"12:59:20 (26:22, 24:46)",2014,03,03,12,59,20,GPS_VOICE_COMMAND,KEEP_LEFT,BOTH_HANDS_ON_WHEEL,IGNORABLE,NONE,IGNORABLE,NONE
26,Part2,"12:59:26 (26:28, 24:52)",2014,03,03,12,59,26,R_HAND_OFF,CAR_RADIO,HAND_OFF_WHEEL,IGNORABLE,NONE,NONE,NONE
26,Part2,"13:00:45 (27:47, 26:11)",2014,03,03,13,00,45,GPS_VOICE_COMMAND,EXIT_0.2MILES,BOTH_HANDS_ON_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"13:01:01 (28:03, 26:27)",2014,03,03,13,01,01,HAND_MOVE_AROUND_WHEEL,R_BLINKER,BOTH_HANDS_ON_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"13:01:09 (28:11, 26:35)",2014,03,03,13,01,09,GPS_VOICE_COMMAND,CONTINUE_3.1MILES,BOTH_HANDS_ON_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"13:01:36 (28:38, 27:02)",2014,03,03,13,01,36,R_HAND_OFF,GPS_PORTABLE,HAND_OFF_WHEEL,NONE,IGNORABLE,NONE,NONE
26,Part2,"13:01:36 (28:38, 27:02)",2014,03,03,13,01,36,SOCIAL,OTHERS_SELF,HAND_OFF_WHEEL,NONE,IGNORABLE,NONE,NONE
26,Part2,"13:03:01 (30:03, 28:27)",2014,03,03,13,03,01,R_HAND_OFF,GPS_PORTABLE,HAND_OFF_WHEEL,NONE,IGNORABLE,NONE,NONE
26,Part2,"13:03:45 (30:47, 29:11)",2014,03,03,13,03,45,R_HAND_OFF,CAR_RADIO,HAND_OFF_WHEEL,NONE,IGNORABLE,IGNORABLE,NONE
26,Part2,"13:05:11 (32:13, 30:37)",2014,03,03,13,05,11,R_HAND_OFF,CAR_RADIO,HAND_OFF_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"13:05:32 (32:34, 30:58)",2014,03,03,13,05,32,R_HAND_OFF,AC_CONTROL_SWITCHES,HAND_OFF_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"13:05:52 (32:54, 31:18)",2014,03,03,13,05,52,R_HAND_OFF,GPS_PORTABLE,HAND_OFF_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"13:07:03 (34:05, 32:29)",2014,03,03,13,07,03,R_HAND_OFF,GPS_PORTABLE,HAND_OFF_WHEEL,IGNORABLE,NONE,TIGHTLY,NONE
26,Part2,"13:07:53 (34:55, 33:19)",2014,03,03,13,07,53,GPS_VOICE_COMMAND,TURN_LEFT,BOTH_HANDS_ON_WHEEL,NONE,NONE,IGNORABLE,NONE
26,Part2,"13:08:03 (35:05, 33:29)",2014,03,03,13,08,03,HAND_MOVE_AROUND_WHEEL,L_BLINKER,BOTH_HANDS_ON_WHEEL,NONE,NONE,NONE,TIGHTLY
26,Part2,"13:08:39 (35:41, 34:05)",2014,03,03,13,08,39,GPS_VOICE_COMMAND,CONTINUE_0.3MILES,BOTH_HANDS_ON_WHEEL,IGNORABLE,NONE,IGNORABLE,NONE
26,Part2,"13:08:51 (35:53, 34:17)",2014,03,03,13,08,51,GPS_VOICE_COMMAND,TURN_RIGHT_0.3MILES,BOTH_HANDS_ON_WHEEL,FAIRLY,NONE,IGNORABLE,IGNORABLE
26,Part2,"13:09:18 (36:20, 34:44)",2014,03,03,13,09,18,GPS_VOICE_COMMAND,TURN_RIGHT,BOTH_HANDS_ON_WHEEL,IGNORABLE,IGNORABLE,NONE,NONE
26,Part2,"13:09:20 (36:22, 34:46)",2014,03,03,13,09,20,HAND_MOVE_AROUND_WHEEL,R_BLINKER,BOTH_HANDS_ON_WHEEL,IGNORABLE,NONE,NONE,NONE
26,Part2,"13:10:14 (37:16, 35:40)",2014,03,03,13,10,14,GPS_VOICE_COMMAND,CONTINUE_0.2MILES,BOTH_HANDS_ON_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"13:10:38 (37:40, 36:04)",2014,03,03,13,10,38,HAND_MOVE_AROUND_WHEEL,R_BLINKER,BOTH_HANDS_ON_WHEEL,NONE,IGNORABLE,NONE,NONE
26,Part2,"13:11:07 (38:09, 36:33)",2014,03,03,13,11,07,HAND_MOVE_AROUND_WHEEL,L_BLINKER,BOTH_HANDS_ON_WHEEL,NONE,NONE,NONE,TIGHTLY
26,Part2,"13:11:30 (38:32, 36:56)",2014,03,03,13,11,30,R_HAND_OFF,CELLPHONE,HAND_OFF_WHEEL,NONE,NONE,NONE,NONE
26,Part2,"13:11:52 (38:54, 37:18)",2014,03,03,13,11,52,R_HAND_OFF,GEAR_SHIFT,HAND_OFF_WHEEL,NONE,NONE,NONE,NONE
