Timestamp,BR,RtoR
01/11/2013 11:26:06.084,0,0.016
01/11/2013 11:26:06.140,0,0.016
01/11/2013 11:26:06.196,0,0.016
01/11/2013 11:26:06.252,0,0.016
01/11/2013 11:26:06.308,0,-0.348
01/11/2013 11:26:06.364,0,-0.348
01/11/2013 11:26:06.420,0,-0.348
01/11/2013 11:26:06.476,0,-0.348
01/11/2013 11:26:06.532,0,-0.348
01/11/2013 11:26:06.588,0,0.368
01/11/2013 11:26:06.644,0,0.368
01/11/2013 11:26:06.700,0,0.368
01/11/2013 11:26:06.756,0,0.368
01/11/2013 11:26:06.812,0,-0.04
01/11/2013 11:26:06.868,0,-0.04
01/11/2013 11:26:06.924,0,-0.04
01/11/2013 11:26:06.980,0,-0.04
01/11/2013 11:26:07.036,0,-0.04
01/11/2013 11:26:07.092,0,0.276
01/11/2013 11:26:07.148,0,0.276
01/11/2013 11:26:07.204,0,0.276
01/11/2013 11:26:07.260,0,0.276
01/11/2013 11:26:07.316,0,-0.28
01/11/2013 11:26:07.372,0,-0.28
01/11/2013 11:26:07.428,0,-0.28
01/11/2013 11:26:07.484,0,-0.28
01/11/2013 11:26:07.540,0,-0.28
01/11/2013 11:26:07.596,0,-0.28
01/11/2013 11:26:07.652,0,-0.28
01/11/2013 11:26:07.708,0,-0.28
01/11/2013 11:26:07.764,0,-0.28
01/11/2013 11:26:07.820,0,0.576
01/11/2013 11:26:07.876,0,0.576
01/11/2013 11:26:07.932,0,0.576
01/11/2013 11:26:07.988,0,0.576
01/11/2013 11:26:08.044,0,-0.204
01/11/2013 11:26:08.100,0,-0.204
01/11/2013 11:26:08.156,0,-0.204
01/11/2013 11:26:08.212,0,-0.204
01/11/2013 11:26:08.268,0,-0.204
01/11/2013 11:26:08.324,0,-0.204
01/11/2013 11:26:08.380,0,-0.204
01/11/2013 11:26:08.436,0,-0.204
01/11/2013 11:26:08.492,0,-0.204
01/11/2013 11:26:08.548,0,0.628
01/11/2013 11:26:08.604,0,0.628
01/11/2013 11:26:08.660,0,0.628
01/11/2013 11:26:08.716,0,0.628
01/11/2013 11:26:08.772,0,0.628
01/11/2013 11:26:08.828,0,-0.132
01/11/2013 11:26:08.884,0,-0.132
01/11/2013 11:26:08.940,0,-0.132
01/11/2013 11:26:08.996,0,-0.132
01/11/2013 11:26:09.052,0,-0.132
01/11/2013 11:26:09.108,0,-0.132
01/11/2013 11:26:09.164,0,-0.132
01/11/2013 11:26:09.220,0,-0.132
01/11/2013 11:26:09.276,0,0.572
01/11/2013 11:26:09.332,0,0.572
01/11/2013 11:26:09.388,0,0.572
01/11/2013 11:26:09.444,0,0.572
01/11/2013 11:26:09.500,0,0.572
01/11/2013 11:26:09.556,0,-0.208
01/11/2013 11:26:09.612,0,-0.208
01/11/2013 11:26:09.668,0,-0.208
01/11/2013 11:26:09.724,0,-0.208
01/11/2013 11:26:09.780,0,0.128
01/11/2013 11:26:09.836,0,0.128
01/11/2013 11:26:09.892,0,0.128
01/11/2013 11:26:09.948,0,0.128
01/11/2013 11:26:10.004,0,0.128
01/11/2013 11:26:10.060,0,0.128
01/11/2013 11:26:10.116,0,0.128
01/11/2013 11:26:10.172,0,0.128
01/11/2013 11:26:10.228,0,0.128
01/11/2013 11:26:10.284,0,-0.516
01/11/2013 11:26:10.340,0,-0.516
01/11/2013 11:26:10.396,0,-0.516
01/11/2013 11:26:10.452,0,-0.516
01/11/2013 11:26:10.508,0,-0.516
01/11/2013 11:26:10.564,0,0.264
01/11/2013 11:26:10.620,0,0.264
01/11/2013 11:26:10.676,0,0.264
01/11/2013 11:26:10.732,0,0.264
01/11/2013 11:26:10.788,0,-0.188
01/11/2013 11:26:10.844,0,-0.188
01/11/2013 11:26:10.900,0,-0.188
01/11/2013 11:26:10.956,0,-0.188
01/11/2013 11:26:11.012,0,-0.188
01/11/2013 11:26:11.068,0,-0.188
01/11/2013 11:26:11.124,0,-0.188
01/11/2013 11:26:11.180,0,-0.188
01/11/2013 11:26:11.236,0,-0.188
01/11/2013 11:26:11.292,0,0.704
01/11/2013 11:26:11.348,0,0.704
01/11/2013 11:26:11.404,0,0.704
01/11/2013 11:26:11.460,0,0.704
01/11/2013 11:26:11.516,0,-0.028
01/11/2013 11:26:11.572,0,-0.028
01/11/2013 11:26:11.628,0,-0.028
01/11/2013 11:26:11.684,0,-0.028
01/11/2013 11:26:11.740,0,-0.028
01/11/2013 11:26:11.796,0,0.308
01/11/2013 11:26:11.852,0,0.308
01/11/2013 11:26:11.908,0,0.308
01/11/2013 11:26:11.964,0,0.308
01/11/2013 11:26:12.020,0,-0.364
01/11/2013 11:26:12.076,0,-0.364
01/11/2013 11:26:12.132,0,-0.364
01/11/2013 11:26:12.188,0,-0.364
01/11/2013 11:26:12.244,0,-0.364
01/11/2013 11:26:12.300,0,0.244
01/11/2013 11:26:12.356,0,0.244
01/11/2013 11:26:12.412,0,0.244
01/11/2013 11:26:12.468,0,0.244
01/11/2013 11:26:12.524,0,-0.164
01/11/2013 11:26:12.580,0,-0.164
01/11/2013 11:26:12.636,0,-0.164
01/11/2013 11:26:12.692,0,-0.164
01/11/2013 11:26:12.748,0,0.328
01/11/2013 11:26:12.804,0,0.328
01/11/2013 11:26:12.860,0,0.328
01/11/2013 11:26:12.916,0,0.328
01/11/2013 11:26:12.972,0,0.328
01/11/2013 11:26:13.028,0,-0.196
01/11/2013 11:26:13.084,0,-0.196
01/11/2013 11:26:13.140,0,-0.196
01/11/2013 11:26:13.196,0,-0.196
01/11/2013 11:26:13.252,0,0.368
01/11/2013 11:26:13.308,0,0.368
01/11/2013 11:26:13.364,0,0.368
01/11/2013 11:26:13.420,0,0.368
01/11/2013 11:26:13.476,0,0.368
01/11/2013 11:26:13.532,0,-0.012
01/11/2013 11:26:13.588,0,-0.012
01/11/2013 11:26:13.644,0,-0.012
01/11/2013 11:26:13.700,0,-0.012
01/11/2013 11:26:13.756,0,-0.012
01/11/2013 11:26:13.812,0,-0.012
01/11/2013 11:26:13.868,0,-0.012
01/11/2013 11:26:13.924,0,-0.012
01/11/2013 11:26:13.980,0,-0.012
01/11/2013 11:26:14.036,0,0.496
01/11/2013 11:26:14.092,0,0.496
01/11/2013 11:26:14.148,0,0.496
01/11/2013 11:26:14.204,0,0.496
01/11/2013 11:26:14.260,0,-0.452
01/11/2013 11:26:14.316,0,-0.452
01/11/2013 11:26:14.372,0,-0.452
01/11/2013 11:26:14.428,0,-0.452
01/11/2013 11:26:14.484,0,0.116
01/11/2013 11:26:14.540,0,0.116
