subject,session,UTC_Timestamp,ECG_mean,ECG_stdev,ECG_1std
5,DRIVING1,2013-11-1T11:50:06.000-05:00,2054.6,133.328,-0.16
5,DRIVING1,2013-11-1T11:50:07.000-05:00,2055.38,87.7734,0.784
5,DRIVING1,2013-11-1T11:50:08.000-05:00,2046.18,109.826,-9.2
5,DRIVING1,2013-11-1T11:50:09.000-05:00,2063.67,126.711,17.488
5,DRIVING1,2013-11-1T11:50:10.000-05:00,2055.24,90.598,-8.432
5,DRIVING1,2013-11-1T11:50:11.000-05:00,2057.91,137.354,2.672
5,DRIVING1,2013-11-1T11:50:12.000-05:00,2052.6,99.7193,-5.312
5,DRIVING1,2013-11-1T11:50:13.000-05:00,2054.18,97.8216,1.584
5,DRIVING1,2013-11-1T11:50:14.000-05:00,2053.48,90.4492,-0.704
5,DRIVING1,2013-11-1T11:50:15.000-05:00,2055.66,137.717,2.176
5,DRIVING1,2013-11-1T11:50:16.000-05:00,2055.9,92.9941,0.24
5,DRIVING1,2013-11-1T11:50:17.000-05:00,2056.3,136.402,0.4
5,DRIVING1,2013-11-1T11:50:18.000-05:00,2053.26,96.4415,-3.04
5,DRIVING1,2013-11-1T11:50:19.000-05:00,2055.38,90.373,2.128
5,DRIVING1,2013-11-1T11:50:20.000-05:00,2053.51,137.38,-1.872
5,DRIVING1,2013-11-1T11:50:21.000-05:00,2056.49,96.5565,2.976
5,DRIVING1,2013-11-1T11:50:22.000-05:00,2054.7,139.595,-1.792
5,DRIVING1,2013-11-1T11:50:23.000-05:00,2054.52,95.0999,-0.176
5,DRIVING1,2013-11-1T11:50:24.000-05:00,2047.7,102.882,-6.816
5,DRIVING1,2013-11-1T11:50:25.000-05:00,2063.46,126.429,15.76
5,DRIVING1,2013-11-1T11:50:26.000-05:00,2053.83,97.7689,-9.632
5,DRIVING1,2013-11-1T11:50:27.000-05:00,2055.51,127.707,1.68
5,DRIVING1,2013-11-1T11:50:28.000-05:00,2054.74,97.098,-0.768
5,DRIVING1,2013-11-1T11:50:29.000-05:00,2048.07,118.211,-6.672
5,DRIVING1,2013-11-1T11:50:30.000-05:00,2062.74,121.174,14.672
5,DRIVING1,2013-11-1T11:50:31.000-05:00,2054.25,96.044,-8.496
5,DRIVING1,2013-11-1T11:50:32.000-05:00,2053.75,137.611,-0.496
5,DRIVING1,2013-11-1T11:50:33.000-05:00,2055.75,95.4847,2
5,DRIVING1,2013-11-1T11:50:34.000-05:00,2056.57,129.761,0.816
5,DRIVING1,2013-11-1T11:50:35.000-05:00,2053.94,103.075,-2.624
5,DRIVING1,2013-11-1T11:50:36.000-05:00,2054.47,96.9581,0.528
5,DRIVING1,2013-11-1T11:50:37.000-05:00,2058.39,127.949,3.92
5,DRIVING1,2013-11-1T11:50:38.000-05:00,2052.39,101.198,-6
5,DRIVING1,2013-11-1T11:50:39.000-05:00,2054.04,97.689,1.648
5,DRIVING1,2013-11-1T11:50:40.000-05:00,2054.89,129.151,0.848
5,DRIVING1,2013-11-1T11:50:41.000-05:00,2055.38,94.1868,0.496
5,DRIVING1,2013-11-1T11:50:42.000-05:00,2053.19,101.48,-2.192
5,DRIVING1,2013-11-1T11:50:43.000-05:00,2055.75,130.973,2.56
5,DRIVING1,2013-11-1T11:50:44.000-05:00,2056.23,92.0178,0.48
5,DRIVING1,2013-11-1T11:50:45.000-05:00,2054.82,140.436,-1.408
5,DRIVING1,2013-11-1T11:50:46.000-05:00,2054.86,98.0764,0.032
5,DRIVING1,2013-11-1T11:50:47.000-05:00,2054.68,91.5308,-0.176
5,DRIVING1,2013-11-1T11:50:48.000-05:00,2053.85,120.307,-0.832
5,DRIVING1,2013-11-1T11:50:49.000-05:00,2054.1,100.259,0.256
5,DRIVING1,2013-11-1T11:50:50.000-05:00,2056.71,139.05,2.608
5,DRIVING1,2013-11-1T11:50:51.000-05:00,2050.26,111.691,-6.448
5,DRIVING1,2013-11-1T11:50:52.000-05:00,2058.52,143.406,8.256
5,DRIVING1,2013-11-1T11:50:53.000-05:00,2055.75,137.918,-2.768
5,DRIVING1,2013-11-1T11:50:54.000-05:00,2054.58,104.306,-1.168
5,DRIVING1,2013-11-1T11:50:55.000-05:00,2053.19,144.654,-1.392
5,DRIVING1,2013-11-1T11:50:56.000-05:00,2056.04,95.6614,2.848
5,DRIVING1,2013-11-1T11:50:57.000-05:00,2054.94,147.639,-1.104
5,DRIVING1,2013-11-1T11:50:58.000-05:00,2055.94,126.085,1.008
5,DRIVING1,2013-11-1T11:50:59.000-05:00,2054.63,96.8921,-1.312
5,DRIVING1,2013-11-1T11:51:00.000-05:00,2056.06,144.888,1.424
5,DRIVING1,2013-11-1T11:51:01.000-05:00,2055.58,142.634,-0.48
5,DRIVING1,2013-11-1T11:51:02.000-05:00,2052.01,97.4343,-3.568
5,DRIVING1,2013-11-1T11:51:03.000-05:00,2055.34,131.585,3.328
5,DRIVING1,2013-11-1T11:51:04.000-05:00,2055.14,100.147,-0.192
5,DRIVING1,2013-11-1T11:51:05.000-05:00,2053.4,136.786,-1.744
5,DRIVING1,2013-11-1T11:51:06.000-05:00,2055.98,90.8992,2.576
5,DRIVING1,2013-11-1T11:51:07.000-05:00,2054.79,136.644,-1.184
5,DRIVING1,2013-11-1T11:51:08.000-05:00,2054.74,98.6381,-0.048
5,DRIVING1,2013-11-1T11:51:09.000-05:00,2054.84,130.175,0.096
5,DRIVING1,2013-11-1T11:51:10.000-05:00,2055.91,96.8806,1.072
5,DRIVING1,2013-11-1T11:51:11.000-05:00,2053.9,140.659,-2.016
5,DRIVING1,2013-11-1T11:51:12.000-05:00,2056.18,91.5335,2.288
5,DRIVING1,2013-11-1T11:51:13.000-05:00,2058.34,137.041,2.16
5,DRIVING1,2013-11-1T11:51:14.000-05:00,2052.57,100.322,-5.776
5,DRIVING1,2013-11-1T11:51:15.000-05:00,2053.64,97.1445,1.072
5,DRIVING1,2013-11-1T11:51:16.000-05:00,2057.5,131.011,3.856
5,DRIVING1,2013-11-1T11:51:17.000-05:00,2053.42,100.893,-4.08
5,DRIVING1,2013-11-1T11:51:18.000-05:00,2054.28,95.1734,0.864
5,DRIVING1,2013-11-1T11:51:19.000-05:00,2055.58,132.577,1.296
5,DRIVING1,2013-11-1T11:51:20.000-05:00,2053.86,102.846,-1.712
5,DRIVING1,2013-11-1T11:51:21.000-05:00,2055.16,138.796,1.296
5,DRIVING1,2013-11-1T11:51:22.000-05:00,2055.37,92.7831,0.208
5,DRIVING1,2013-11-1T11:51:23.000-05:00,2047.9,113.733,-7.472
5,DRIVING1,2013-11-1T11:51:24.000-05:00,2060.12,119.058,12.224
5,DRIVING1,2013-11-1T11:51:25.000-05:00,2056.9,94.7236,-3.216
5,DRIVING1,2013-11-1T11:51:26.000-05:00,2050.01,107.863,-6.896
5,DRIVING1,2013-11-1T11:51:27.000-05:00,2058.76,127.083,8.752
5,DRIVING1,2013-11-1T11:51:28.000-05:00,2056.04,93.6964,-2.72
5,DRIVING1,2013-11-1T11:51:29.000-05:00,2055.45,142.732,-0.592
5,DRIVING1,2013-11-1T11:51:30.000-05:00,2054.65,94.8086,-0.8
5,DRIVING1,2013-11-1T11:51:31.000-05:00,2054.28,91.8081,-0.368
5,DRIVING1,2013-11-1T11:51:32.000-05:00,2053.9,143.385,-0.384
5,DRIVING1,2013-11-1T11:51:33.000-05:00,2055.22,100.294,1.328
5,DRIVING1,2013-11-1T11:51:34.000-05:00,2049.93,100.673,-5.296
5,DRIVING1,2013-11-1T11:51:35.000-05:00,2060.57,133.709,10.64
5,DRIVING1,2013-11-1T11:51:36.000-05:00,2055.03,101.553,-5.536
5,DRIVING1,2013-11-1T11:51:37.000-05:00,2054.97,132.05,-0.064
5,DRIVING1,2013-11-1T11:51:38.000-05:00,2055.46,92.4177,0.496
5,DRIVING1,2013-11-1T11:51:39.000-05:00,2055.24,144.509,-0.224
5,DRIVING1,2013-11-1T11:51:40.000-05:00,2054.1,93.7358,-1.136
5,DRIVING1,2013-11-1T11:51:41.000-05:00,2051.45,101.053,-2.656
5,DRIVING1,2013-11-1T11:51:42.000-05:00,2057.19,138.908,5.744
5,DRIVING1,2013-11-1T11:51:43.000-05:00,2056.36,104.494,-0.832
5,DRIVING1,2013-11-1T11:51:44.000-05:00,2053.34,137.537,-3.024
5,DRIVING1,2013-11-1T11:51:45.000-05:00,2055.99,93.3503,2.656
5,DRIVING1,2013-11-1T11:51:46.000-05:00,2055.46,139.824,-0.528
5,DRIVING1,2013-11-1T11:51:47.000-05:00,2054.34,96.0807,-1.12
5,DRIVING1,2013-11-1T11:51:48.000-05:00,2054.66,93.0931,0.32
5,DRIVING1,2013-11-1T11:51:49.000-05:00,2054.66,127.048,0
5,DRIVING1,2013-11-1T11:51:50.000-05:00,2055.38,98.6377,0.72
5,DRIVING1,2013-11-1T11:51:51.000-05:00,2054.18,134.699,-1.2
5,DRIVING1,2013-11-1T11:51:52.000-05:00,2056.09,88.7804,1.904
5,DRIVING1,2013-11-1T11:51:53.000-05:00,2054.47,141.04,-1.616
5,DRIVING1,2013-11-1T11:51:54.000-05:00,2054.82,98.3175,0.352
5,DRIVING1,2013-11-1T11:51:55.000-05:00,2055.1,95.5435,0.272
5,DRIVING1,2013-11-1T11:51:56.000-05:00,2054.25,126.131,-0.848
5,DRIVING1,2013-11-1T11:51:57.000-05:00,2055.9,98.2534,1.648
5,DRIVING1,2013-11-1T11:51:58.000-05:00,2049.11,115.828,-6.784
5,DRIVING1,2013-11-1T11:51:59.000-05:00,2061.16,112.26,12.048
5,DRIVING1,2013-11-1T11:52:00.000-05:00,2054.86,101.147,-6.304
5,DRIVING1,2013-11-1T11:52:01.000-05:00,2053.13,100.158,-1.728
5,DRIVING1,2013-11-1T11:52:02.000-05:00,2054.97,129.035,1.84
5,DRIVING1,2013-11-1T11:52:03.000-05:00,2056.62,96.2963,1.648
5,DRIVING1,2013-11-1T11:52:04.000-05:00,2055.08,99.885,-1.536
5,DRIVING1,2013-11-1T11:52:05.000-05:00,2053.24,136.679,-1.84
5,DRIVING1,2013-11-1T11:52:06.000-05:00,2056.7,88.5644,3.456
5,DRIVING1,2013-11-1T11:52:07.000-05:00,2054.65,98.277,-2.048
5,DRIVING1,2013-11-1T11:52:08.000-05:00,2054.28,137.038,-0.368
5,DRIVING1,2013-11-1T11:52:09.000-05:00,2055.58,95.3407,1.296
5,DRIVING1,2013-11-1T11:52:10.000-05:00,2055.26,127.964,-0.32
5,DRIVING1,2013-11-1T11:52:11.000-05:00,2055.16,98.6649,-0.096
5,DRIVING1,2013-11-1T11:52:12.000-05:00,2054.38,97.8295,-0.784
5,DRIVING1,2013-11-1T11:52:13.000-05:00,2055.7,128.861,1.328
5,DRIVING1,2013-11-1T11:52:14.000-05:00,2054.94,102.843,-0.768
5,DRIVING1,2013-11-1T11:52:15.000-05:00,2054.62,101.561,-0.32
5,DRIVING1,2013-11-1T11:52:16.000-05:00,2054.94,99.0508,0.32
5,DRIVING1,2013-11-1T11:52:17.000-05:00,2054.49,129.546,-0.448
5,DRIVING1,2013-11-1T11:52:18.000-05:00,2055.77,100.563,1.28
5,DRIVING1,2013-11-1T11:52:19.000-05:00,2054.57,98.5521,-1.2
5,DRIVING1,2013-11-1T11:52:20.000-05:00,2055.54,134.089,0.976
5,DRIVING1,2013-11-1T11:52:21.000-05:00,2055.4,101.122,-0.144
5,DRIVING1,2013-11-1T11:52:22.000-05:00,2054.25,98.6242,-1.152
5,DRIVING1,2013-11-1T11:52:23.000-05:00,2055,131.115,0.752
5,DRIVING1,2013-11-1T11:52:24.000-05:00,2055.4,94.4083,0.4
5,DRIVING1,2013-11-1T11:52:25.000-05:00,2054.73,101.253,-0.672
5,DRIVING1,2013-11-1T11:52:26.000-05:00,2054.71,140.472,-0.016
5,DRIVING1,2013-11-1T11:52:27.000-05:00,2055.69,91.8564,0.976
5,DRIVING1,2013-11-1T11:52:28.000-05:00,2054.73,96.9268,-0.96
5,DRIVING1,2013-11-1T11:52:29.000-05:00,2055.14,102.396,0.416
5,DRIVING1,2013-11-1T11:52:30.000-05:00,2054.71,137.813,-0.432
5,DRIVING1,2013-11-1T11:52:31.000-05:00,2055.98,92.8945,1.264
5,DRIVING1,2013-11-1T11:52:32.000-05:00,2054.33,99.5841,-1.648
5,DRIVING1,2013-11-1T11:52:33.000-05:00,2056.74,138.001,2.416
5,DRIVING1,2013-11-1T11:52:34.000-05:00,2053.78,90.9867,-2.96
5,DRIVING1,2013-11-1T11:52:35.000-05:00,2054.23,101.69,0.448
5,DRIVING1,2013-11-1T11:52:36.000-05:00,2054.68,137.469,0.448
5,DRIVING1,2013-11-1T11:52:37.000-05:00,2055.4,94.9343,0.72
5,DRIVING1,2013-11-1T11:52:38.000-05:00,2055.06,91.3921,-0.336
5,DRIVING1,2013-11-1T11:52:39.000-05:00,2054.95,101.443,-0.112
5,DRIVING1,2013-11-1T11:52:40.000-05:00,2055.62,140.475,0.672
5,DRIVING1,2013-11-1T11:52:41.000-05:00,2054.58,91.8459,-1.04
5,DRIVING1,2013-11-1T11:52:42.000-05:00,2054.73,98.7609,0.144
5,DRIVING1,2013-11-1T11:52:43.000-05:00,2054.49,98.5131,-0.24
5,DRIVING1,2013-11-1T11:52:44.000-05:00,2055.88,133.618,1.392
5,DRIVING1,2013-11-1T11:52:45.000-05:00,2055.11,96.8016,-0.768
5,DRIVING1,2013-11-1T11:52:46.000-05:00,2054.41,99.8615,-0.704
5,DRIVING1,2013-11-1T11:52:47.000-05:00,2055.38,135.746,0.976
5,DRIVING1,2013-11-1T11:52:48.000-05:00,2054.87,91.4585,-0.512
5,DRIVING1,2013-11-1T11:52:49.000-05:00,2053.99,101.045,-0.88
5,DRIVING1,2013-11-1T11:52:50.000-05:00,2054.76,138.802,0.768
5,DRIVING1,2013-11-1T11:52:51.000-05:00,2055.51,97.1669,0.752
5,DRIVING1,2013-11-1T11:52:52.000-05:00,2054.5,95.4615,-1.008
5,DRIVING1,2013-11-1T11:52:53.000-05:00,2056.14,134.597,1.632
5,DRIVING1,2013-11-1T11:52:54.000-05:00,2055.06,99.8681,-1.072
5,DRIVING1,2013-11-1T11:52:55.000-05:00,2053.75,97.2616,-1.312
5,DRIVING1,2013-11-1T11:52:56.000-05:00,2057.58,130.987,3.824
5,DRIVING1,2013-11-1T11:52:57.000-05:00,2053.35,100.527,-4.224
5,DRIVING1,2013-11-1T11:52:58.000-05:00,2053.61,97.3645,0.256
5,DRIVING1,2013-11-1T11:52:59.000-05:00,2055.3,129.685,1.696
5,DRIVING1,2013-11-1T11:53:00.000-05:00,2055.16,101.418,-0.144
5,DRIVING1,2013-11-1T11:53:01.000-05:00,2055.02,97.4776,-0.144
5,DRIVING1,2013-11-1T11:53:02.000-05:00,2054.49,134.64,-0.528
5,DRIVING1,2013-11-1T11:53:03.000-05:00,2055.54,90.6289,1.056
5,DRIVING1,2013-11-1T11:53:04.000-05:00,2054.58,99.2101,-0.96
5,DRIVING1,2013-11-1T11:53:05.000-05:00,2054.68,139.603,0.096
5,DRIVING1,2013-11-1T11:53:06.000-05:00,2055.29,94.7352,0.608
5,DRIVING1,2013-11-1T11:53:07.000-05:00,2054.94,90.6898,-0.352
5,DRIVING1,2013-11-1T11:53:08.000-05:00,2057.37,140.025,2.432
5,DRIVING1,2013-11-1T11:53:09.000-05:00,2052.6,93.9099,-4.768
5,DRIVING1,2013-11-1T11:53:10.000-05:00,2054.81,93.0732,2.208
5,DRIVING1,2013-11-1T11:53:11.000-05:00,2057.78,140.214,2.976
5,DRIVING1,2013-11-1T11:53:12.000-05:00,2051.32,95.3493,-6.464
5,DRIVING1,2013-11-1T11:53:13.000-05:00,2055.74,92.5575,4.416
5,DRIVING1,2013-11-1T11:53:14.000-05:00,2054.81,102.846,-0.928
5,DRIVING1,2013-11-1T11:53:15.000-05:00,2054.3,138.053,-0.512
5,DRIVING1,2013-11-1T11:53:16.000-05:00,2055.94,92.5926,1.648
5,DRIVING1,2013-11-1T11:53:17.000-05:00,2054.06,102.001,-1.888
5,DRIVING1,2013-11-1T11:53:18.000-05:00,2054.7,137.947,0.64
5,DRIVING1,2013-11-1T11:53:19.000-05:00,2055.34,90.5023,0.64
5,DRIVING1,2013-11-1T11:53:20.000-05:00,2055.22,96.8387,-0.112
5,DRIVING1,2013-11-1T11:53:21.000-05:00,2053.59,141.133,-1.632
5,DRIVING1,2013-11-1T11:53:22.000-05:00,2056.09,95.6967,2.496
5,DRIVING1,2013-11-1T11:53:23.000-05:00,2046.66,104.224,-9.424
5,DRIVING1,2013-11-1T11:53:24.000-05:00,2063.13,130.263,16.464
5,DRIVING1,2013-11-1T11:53:25.000-05:00,2054.82,100.223,-8.304
5,DRIVING1,2013-11-1T11:53:26.000-05:00,2058.14,132.388,3.312
5,DRIVING1,2013-11-1T11:53:27.000-05:00,2052.31,98.3027,-5.824
5,DRIVING1,2013-11-1T11:53:28.000-05:00,2054.33,96.029,2.016
5,DRIVING1,2013-11-1T11:53:29.000-05:00,2055.3,132.914,0.976
5,DRIVING1,2013-11-1T11:53:30.000-05:00,2054.09,91.9151,-1.216
5,DRIVING1,2013-11-1T11:53:31.000-05:00,2056.6,127.198,2.512
5,DRIVING1,2013-11-1T11:53:32.000-05:00,2045.16,111.161,-11.44
5,DRIVING1,2013-11-1T11:53:33.000-05:00,2063.27,127.397,18.112
5,DRIVING1,2013-11-1T11:53:34.000-05:00,2054.84,89.8623,-8.432
5,DRIVING1,2013-11-1T11:53:35.000-05:00,2055.19,90.7764,0.352
5,DRIVING1,2013-11-1T11:53:36.000-05:00,2054.94,140.679,-0.256
5,DRIVING1,2013-11-1T11:53:37.000-05:00,2055.77,94.667,0.832
5,DRIVING1,2013-11-1T11:53:38.000-05:00,2054.42,87.7468,-1.344
5,DRIVING1,2013-11-1T11:53:39.000-05:00,2054.84,140.147,0.416
5,DRIVING1,2013-11-1T11:53:40.000-05:00,2054.84,94.5218,0
5,DRIVING1,2013-11-1T11:53:41.000-05:00,2050.07,100.943,-4.768
5,DRIVING1,2013-11-1T11:53:42.000-05:00,2058.41,105.852,8.336
5,DRIVING1,2013-11-1T11:53:43.000-05:00,2055.19,124.144,-3.216
5,DRIVING1,2013-11-1T11:53:44.000-05:00,2057.5,114.727,2.304
5,DRIVING1,2013-11-1T11:53:45.000-05:00,2053.66,100.943,-3.84
5,DRIVING1,2013-11-1T11:53:46.000-05:00,2054.82,98.2296,1.168
5,DRIVING1,2013-11-1T11:53:47.000-05:00,2054.62,131.09,-0.208
5,DRIVING1,2013-11-1T11:53:48.000-05:00,2055.7,91.1987,1.088
5,DRIVING1,2013-11-1T11:53:49.000-05:00,2054.57,127.817,-1.136
5,DRIVING1,2013-11-1T11:53:50.000-05:00,2055.24,91.5062,0.672
5,DRIVING1,2013-11-1T11:53:51.000-05:00,2054.82,123.134,-0.416
5,DRIVING1,2013-11-1T11:53:52.000-05:00,2055.48,94.804,0.656
5,DRIVING1,2013-11-1T11:53:53.000-05:00,2054.38,134.357,-1.104
5,DRIVING1,2013-11-1T11:53:54.000-05:00,2055.34,93.582,0.96
5,DRIVING1,2013-11-1T11:53:55.000-05:00,2053.53,130.285,-1.808
5,DRIVING1,2013-11-1T11:53:56.000-05:00,2056.89,88.5085,3.36
5,DRIVING1,2013-11-1T11:53:57.000-05:00,2056.79,136.539,-0.096
5,DRIVING1,2013-11-1T11:53:58.000-05:00,2052.55,91.1099,-4.24
5,DRIVING1,2013-11-1T11:53:59.000-05:00,2055.34,92.7908,2.784
5,DRIVING1,2013-11-1T11:54:00.000-05:00,2054.63,98.9348,-0.704
5,DRIVING1,2013-11-1T11:54:01.000-05:00,2056.38,134.115,1.744
5,DRIVING1,2013-11-1T11:54:02.000-05:00,2055.05,89.2611,-1.328
5,DRIVING1,2013-11-1T11:54:03.000-05:00,2054.01,95.4607,-1.04
5,DRIVING1,2013-11-1T11:54:04.000-05:00,2054.6,132.521,0.592
5,DRIVING1,2013-11-1T11:54:05.000-05:00,2055.03,93.0679,0.432
5,DRIVING1,2013-11-1T11:54:06.000-05:00,2058.1,131.184,3.072
5,DRIVING1,2013-11-1T11:54:07.000-05:00,2052.15,94.4716,-5.952
5,DRIVING1,2013-11-1T11:54:08.000-05:00,2050.71,94.3066,-1.44
5,DRIVING1,2013-11-1T11:54:09.000-05:00,2059.9,132.176,9.184
5,DRIVING1,2013-11-1T11:54:10.000-05:00,2054.07,99.4637,-5.824
5,DRIVING1,2013-11-1T11:54:11.000-05:00,2053.51,135.689,-0.56
5,DRIVING1,2013-11-1T11:54:12.000-05:00,2056.54,87.7856,3.024
5,DRIVING1,2013-11-1T11:54:13.000-05:00,2054.78,99.606,-1.76
5,DRIVING1,2013-11-1T11:54:14.000-05:00,2054.65,135.913,-0.128
5,DRIVING1,2013-11-1T11:54:15.000-05:00,2056.2,93.5434,1.552
5,DRIVING1,2013-11-1T11:54:16.000-05:00,2054.47,88.4854,-1.728
5,DRIVING1,2013-11-1T11:54:17.000-05:00,2055.86,138.265,1.392
5,DRIVING1,2013-11-1T11:54:18.000-05:00,2053.64,96.4012,-2.224
5,DRIVING1,2013-11-1T11:54:19.000-05:00,2055.18,89.5609,1.536
5,DRIVING1,2013-11-1T11:54:20.000-05:00,2054.02,135.209,-1.152
5,DRIVING1,2013-11-1T11:54:21.000-05:00,2055.72,95.6336,1.696
5,DRIVING1,2013-11-1T11:54:22.000-05:00,2055.18,127.034,-0.544
5,DRIVING1,2013-11-1T11:54:23.000-05:00,2054.86,100.909,-0.32
5,DRIVING1,2013-11-1T11:54:24.000-05:00,2054.46,98.3152,-0.4
5,DRIVING1,2013-11-1T11:54:25.000-05:00,2052.15,99.9556,-2.304
5,DRIVING1,2013-11-1T11:54:26.000-05:00,2056.42,126.088,4.272
5,DRIVING1,2013-11-1T11:54:27.000-05:00,2056.65,99.4605,0.224
5,DRIVING1,2013-11-1T11:54:28.000-05:00,2055.75,133.995,-0.896
5,DRIVING1,2013-11-1T11:54:29.000-05:00,2053.53,91.8288,-2.224
5,DRIVING1,2013-11-1T11:54:30.000-05:00,2055.08,87.9101,1.552
5,DRIVING1,2013-11-1T11:54:31.000-05:00,2053.7,137.833,-1.376
5,DRIVING1,2013-11-1T11:54:32.000-05:00,2055.88,94.2361,2.176
5,DRIVING1,2013-11-1T11:54:33.000-05:00,2058.31,127.114,2.432
5,DRIVING1,2013-11-1T11:54:34.000-05:00,2052.34,101.568,-5.968
5,DRIVING1,2013-11-1T11:54:35.000-05:00,2054.02,98.9488,1.68
5,DRIVING1,2013-11-1T11:54:36.000-05:00,2055.78,131.521,1.76
5,DRIVING1,2013-11-1T11:54:37.000-05:00,2054.44,97.828,-1.344
5,DRIVING1,2013-11-1T11:54:38.000-05:00,2054.6,99.8785,0.16
5,DRIVING1,2013-11-1T11:54:39.000-05:00,2054.09,133.882,-0.512
5,DRIVING1,2013-11-1T11:54:40.000-05:00,2055.99,94.8615,1.904
5,DRIVING1,2013-11-1T11:54:41.000-05:00,2054.9,100.43,-1.088
5,DRIVING1,2013-11-1T11:54:42.000-05:00,2053.11,135.724,-1.792
5,DRIVING1,2013-11-1T11:54:43.000-05:00,2056.97,89.6123,3.856
5,DRIVING1,2013-11-1T11:54:44.000-05:00,2047.03,115.246,-9.936
5,DRIVING1,2013-11-1T11:54:45.000-05:00,2062.04,125.277,15.008
5,DRIVING1,2013-11-1T11:54:46.000-05:00,2055.54,90.0799,-6.496
5,DRIVING1,2013-11-1T11:54:47.000-05:00,2055.59,140.192,0.048
5,DRIVING1,2013-11-1T11:54:48.000-05:00,2053.9,98.3688,-1.696
5,DRIVING1,2013-11-1T11:54:49.000-05:00,2054.63,95.8134,0.736
5,DRIVING1,2013-11-1T11:54:50.000-05:00,2054.34,132.267,-0.288
5,DRIVING1,2013-11-1T11:54:51.000-05:00,2055.82,99.0808,1.472
5,DRIVING1,2013-11-1T11:54:52.000-05:00,2058.06,130.35,2.24
5,DRIVING1,2013-11-1T11:54:53.000-05:00,2052.76,93.8812,-5.296
5,DRIVING1,2013-11-1T11:54:54.000-05:00,2053.86,99.3788,1.104
5,DRIVING1,2013-11-1T11:54:55.000-05:00,2054.02,139.006,0.16
5,DRIVING1,2013-11-1T11:54:56.000-05:00,2055.86,90.6934,1.84
5,DRIVING1,2013-11-1T11:54:57.000-05:00,2054.97,98.4384,-0.896
5,DRIVING1,2013-11-1T11:54:58.000-05:00,2054.14,140.374,-0.832
5,DRIVING1,2013-11-1T11:54:59.000-05:00,2055.75,96.3687,1.616
5,DRIVING1,2013-11-1T11:55:00.000-05:00,2055.46,88.7883,-0.288
5,DRIVING1,2013-11-1T11:55:01.000-05:00,2053.93,139.562,-1.536
5,DRIVING1,2013-11-1T11:55:02.000-05:00,2055.59,96.0172,1.664
5,DRIVING1,2013-11-1T11:55:03.000-05:00,2055.21,132.967,-0.384
5,DRIVING1,2013-11-1T11:55:04.000-05:00,2054.89,99.0679,-0.32
5,DRIVING1,2013-11-1T11:55:05.000-05:00,2058.09,134.554,3.2
5,DRIVING1,2013-11-1T11:55:06.000-05:00,2052.04,90.2002,-6.048
5,DRIVING1,2013-11-1T11:55:07.000-05:00,2049.9,121.198,-2.144
5,DRIVING1,2013-11-1T11:55:08.000-05:00,2060.3,122.008,10.4
5,DRIVING1,2013-11-1T11:55:09.000-05:00,2053.86,95.0018,-6.432
5,DRIVING1,2013-11-1T11:55:10.000-05:00,2055.32,127.638,1.456
5,DRIVING1,2013-11-1T11:55:11.000-05:00,2055.35,99.879,0.032
5,DRIVING1,2013-11-1T11:55:12.000-05:00,2050.66,120.811,-4.688
5,DRIVING1,2013-11-1T11:55:13.000-05:00,2060.07,105.971,9.408
5,DRIVING1,2013-11-1T11:55:14.000-05:00,2053.66,99.7558,-6.416
5,DRIVING1,2013-11-1T11:55:15.000-05:00,2053.94,136.701,0.288
5,DRIVING1,2013-11-1T11:55:16.000-05:00,2054.92,95.5338,0.976
5,DRIVING1,2013-11-1T11:55:17.000-05:00,2054.65,135.659,-0.272
5,DRIVING1,2013-11-1T11:55:18.000-05:00,2056.15,103.046,1.504
5,DRIVING1,2013-11-1T11:55:19.000-05:00,2053.5,133.873,-2.656
5,DRIVING1,2013-11-1T11:55:20.000-05:00,2056.17,99.158,2.672
5,DRIVING1,2013-11-1T11:55:21.000-05:00,2055.29,142.33,-0.88
5,DRIVING1,2013-11-1T11:55:22.000-05:00,2053.91,94.4195,-1.376
5,DRIVING1,2013-11-1T11:55:23.000-05:00,2059.03,135.879,5.12
5,DRIVING1,2013-11-1T11:55:24.000-05:00,2051.53,103.346,-7.504
5,DRIVING1,2013-11-1T11:55:25.000-05:00,2054.31,99.5329,2.784
5,DRIVING1,2013-11-1T11:55:26.000-05:00,2055.54,129.685,1.232
5,DRIVING1,2013-11-1T11:55:27.000-05:00,2054.92,101.969,-0.624
5,DRIVING1,2013-11-1T11:55:28.000-05:00,2056.14,138.554,1.216
5,DRIVING1,2013-11-1T11:55:29.000-05:00,2053.99,92.2983,-2.144
5,DRIVING1,2013-11-1T11:55:30.000-05:00,2054.87,96.9076,0.88
5,DRIVING1,2013-11-1T11:55:31.000-05:00,2054.89,142.403,0.016
5,DRIVING1,2013-11-1T11:55:32.000-05:00,2054.36,96.3818,-0.528
5,DRIVING1,2013-11-1T11:55:33.000-05:00,2056.09,131.34,1.728
5,DRIVING1,2013-11-1T11:55:34.000-05:00,2053.29,135.256,-2.8
5,DRIVING1,2013-11-1T11:55:35.000-05:00,2055.1,100.548,1.808
5,DRIVING1,2013-11-1T11:55:36.000-05:00,2058.66,135.81,3.568
5,DRIVING1,2013-11-1T11:55:37.000-05:00,2051.18,96.7459,-7.488
5,DRIVING1,2013-11-1T11:55:38.000-05:00,2054.71,94.162,3.536
