subject,session,UTC_Timestamp,HR,HR_1std,BR,BR_1std_General,Temperature,Temperature_1std,Posture,Posture_1std,Activity,Activity_1std,Acceleration,Acceleration_1std,Battery,Battery_1std,BR_Amplitude,BR_Amplitude_1std,ECG_Amplitude,ECG_Amplitude_1std,ECG_Noise,ECG_Noise_1std,XMin,XMin_1std,XPeak,XPeak_1std,YMin,YMin_1std,YPeak,YPeak_1std,ZMin,ZMin_1std,ZPeak,ZPeak_1std
5,DRIVING1,2013-11-1T11:52:24.000-05:00,81,1,17.1,0.1,33.4,0,103,0,0.06,0.02,0.14,0.06,4.054,0,0.030,0.001,0.003610,-5.7e-005,0.000101,0,0.21,0.05,0.32,0,-1.16,-0.05,-0.96,0,-0.14,0.05,0.06,0.09
5,DRIVING1,2013-11-1T11:52:25.000-05:00,82,1,17.3,0.2,33.4,0,103,0,0.04,-0.02,0.10,-0.04,4.054,0,0.032,0.002,0.003610,0,0.000101,0,0.11,-0.1,0.37,0.05,-1.11,0.05,-0.96,0,-0.08,0.06,0.01,-0.05
5,DRIVING1,2013-11-1T11:52:26.000-05:00,80,-2,17.4,0.1,33.4,0,103,0,0.05,0.01,0.10,0,4.054,0,0.029,-0.003,0.003624,1.4e-005,0.000101,0,0.21,0.1,0.32,-0.05,-1.11,0,-0.96,0,-0.08,0,0.06,0.05
5,DRIVING1,2013-11-1T11:52:27.000-05:00,77,-3,17.4,0,33.4,0,102,-1,0.03,-0.02,0.11,0.01,4.054,0,0.033,0.004,0.003624,0,0.000101,0,0.06,-0.15,0.32,0,-1.16,-0.05,-0.96,0,-0.14,-0.06,0.06,0
5,DRIVING1,2013-11-1T11:52:28.000-05:00,77,0,17.3,-0.1,33.4,0,102,0,0.03,0,0.10,-0.01,4.054,0,0.033,0,0.003624,0,0.000101,0,0.16,0.1,0.32,0,-1.16,0,-1.01,-0.05,-0.08,0.06,0.01,-0.05
5,DRIVING1,2013-11-1T11:52:29.000-05:00,75,-2,17.3,0,33.4,0,102,0,0.04,0.01,0.07,-0.03,4.054,0,0.033,0,0.003624,0,0.000101,0,0.16,0,0.32,0,-1.11,0.05,-0.96,0.05,-0.14,-0.06,0.01,0
5,DRIVING1,2013-11-1T11:52:30.000-05:00,74,-1,17.3,0,33.4,0,101,-1,0.04,0,0.23,0.16,4.054,0,0.033,0,0.003595,-2.9e-005,0.000101,0,-0.03,-0.19,0.32,0,-1.16,-0.05,-0.96,0,-0.29,-0.15,-0.03,-0.04
5,DRIVING1,2013-11-1T11:52:31.000-05:00,75,1,17.3,0,33.4,0,102,1,0.03,-0.01,0.07,-0.16,4.054,0,0.035,0.002,0.003595,0,0.000086,-1.5e-005,0.16,0.19,0.32,0,-1.16,0,-0.96,0,-0.14,0.15,-0.08,-0.05
5,DRIVING1,2013-11-1T11:52:32.000-05:00,77,2,17.3,0,33.4,0,102,0,0.03,0,0.07,0,4.054,0,0.037,0.002,0.003667,7.2e-005,0.000101,1.5e-005,0.16,0,0.32,0,-1.16,0,-0.91,0.05,-0.14,0,-0.03,0.05
5,DRIVING1,2013-11-1T11:52:33.000-05:00,78,1,17.3,0,33.4,0,102,0,0.04,0.01,0.12,0.05,4.054,0,0.035,-0.002,0.003667,0,0.000101,0,0.16,0,0.32,0,-1.16,0,-0.91,0,-0.14,0,0.01,0.04
5,DRIVING1,2013-11-1T11:52:34.000-05:00,80,2,17.3,0,33.4,0,102,0,0.05,0.01,0.15,0.03,4.054,0,0.036,0.001,0.003624,-4.3e-005,0.000101,0,0.21,0.05,0.37,0.05,-1.16,0,-0.96,-0.05,-0.14,0,0.11,0.1
5,DRIVING1,2013-11-1T11:52:35.000-05:00,82,2,17.2,-0.1,33.4,0,103,1,0.03,-0.02,0.16,0.01,4.054,0,0.035,-0.001,0.003624,0,0.000101,0,0.06,-0.15,0.32,-0.05,-1.16,0,-0.91,0.05,-0.24,-0.1,0.06,-0.05
5,DRIVING1,2013-11-1T11:52:36.000-05:00,83,1,17.2,0,33.4,0,103,0,0.02,-0.01,0.06,-0.1,4.054,0,0.033,-0.002,0.003653,2.9e-005,0.000101,0,0.21,0.15,0.32,0,-1.11,0.05,-0.96,-0.05,-0.14,0.1,0.01,-0.05
5,DRIVING1,2013-11-1T11:52:37.000-05:00,80,-3,17.1,-0.1,33.4,0,104,1,0.03,0.01,0.08,0.02,4.053,-0.001,0.033,0,0.003653,0,0.000101,0,0.21,0,0.32,0,-1.11,0,-0.96,0,-0.14,0,0.01,0
5,DRIVING1,2013-11-1T11:52:38.000-05:00,78,-2,17.2,0.1,33.4,0,104,0,0.05,0.02,0.08,0,4.053,0,0.033,0,0.003653,0,0.000101,0,0.21,0,0.32,0,-1.11,0,-0.96,0,-0.19,-0.05,-0.03,-0.04
5,DRIVING1,2013-11-1T11:52:39.000-05:00,76,-2,17.3,0.1,33.4,0,103,-1,0.04,-0.01,0.10,0.02,4.053,0,0.033,0,0.003653,0,0.000101,0,0.21,0,0.32,0,-1.11,0,-0.96,0,-0.19,0,-0.14,-0.11
5,DRIVING1,2013-11-1T11:52:40.000-05:00,74,-2,17.4,0.1,33.4,0,103,0,0.02,-0.02,0.08,-0.02,4.053,0,0.030,-0.003,0.003653,0,0.000101,0,0.16,-0.05,0.32,0,-1.11,0,-0.96,0,-0.24,-0.05,-0.08,0.06
5,DRIVING1,2013-11-1T11:52:41.000-05:00,73,-1,17.4,0,33.4,0,103,0,0.02,0,0.06,-0.02,4.053,0,0.031,0.001,0.003653,0,0.000101,0,0.21,0.05,0.32,0,-1.11,0,-0.96,0,-0.19,0.05,-0.08,0
5,DRIVING1,2013-11-1T11:52:42.000-05:00,73,0,17.3,-0.1,33.4,0,104,1,0.03,0.01,0.08,0.02,4.053,0,0.031,0,0.003653,0,0.000086,-1.5e-005,0.21,0,0.32,0,-1.11,0,-0.96,0,-0.14,0.05,-0.03,0.05
5,DRIVING1,2013-11-1T11:52:43.000-05:00,74,1,17.2,-0.1,33.4,0,104,0,0.03,0,0.07,-0.01,4.053,0,0.029,-0.002,0.003653,0,0.000086,0,0.21,0,0.37,0.05,-1.11,0,-0.96,0,-0.19,-0.05,-0.08,-0.05
5,DRIVING1,2013-11-1T11:52:44.000-05:00,75,1,17.1,-0.1,33.4,0,104,0,0.02,-0.01,0.12,0.05,4.053,0,0.029,0,0.003624,-2.9e-005,0.000101,1.5e-005,0.21,0,0.47,0.1,-1.11,0,-0.96,0,-0.19,0,-0.03,0.05
5,DRIVING1,2013-11-1T11:52:45.000-05:00,78,3,17.2,0.1,33.4,0,104,0,0.02,0,0.06,-0.06,4.053,0,0.030,0.001,0.003624,0,0.000086,-1.5e-005,0.21,0,0.32,-0.15,-1.11,0,-0.96,0,-0.19,0,-0.14,-0.11
5,DRIVING1,2013-11-1T11:52:46.000-05:00,79,1,17.2,0,33.4,0,104,0,0.02,0,0.06,0,4.053,0,0.030,0,0.003581,-4.3e-005,0.000086,0,0.21,0,0.32,0,-1.11,0,-0.96,0,-0.19,0,-0.08,0.06
5,DRIVING1,2013-11-1T11:52:47.000-05:00,79,0,17.2,0,33.4,0,104,0,0.02,0,0.06,0,4.053,0,0.029,-0.001,0.003581,0,0.000086,0,0.21,0,0.32,0,-1.11,0,-0.96,0,-0.19,0,-0.08,0
5,DRIVING1,2013-11-1T11:52:48.000-05:00,81,2,17.3,0.1,33.4,0,104,0,0.02,0,0.05,-0.01,4.053,0,0.030,0.001,0.003595,1.4e-005,0.000086,0,0.16,-0.05,0.32,0,-1.11,0,-0.96,0,-0.19,0,-0.08,0
5,DRIVING1,2013-11-1T11:52:49.000-05:00,80,-1,17.4,0.1,33.4,0,103,-1,0.03,0.01,0.06,0.01,4.053,0,0.029,-0.001,0.003595,0,0.000086,0,0.21,0.05,0.32,0,-1.11,0,-0.96,0,-0.19,0,-0.14,-0.06
5,DRIVING1,2013-11-1T11:52:50.000-05:00,82,2,17.4,0,33.4,0,102,-1,0.03,0,0.08,0.02,4.053,0,0.027,-0.002,0.003624,2.9e-005,0.000086,0,0.16,-0.05,0.32,0,-1.16,-0.05,-0.96,0,-0.24,-0.05,-0.08,0.06
5,DRIVING1,2013-11-1T11:52:51.000-05:00,83,1,17.5,0.1,33.4,0,101,-1,0.04,0.01,0.07,-0.01,4.053,0,0.024,-0.003,0.003624,0,0.000086,0,0.11,-0.05,0.26,-0.06,-1.11,0.05,-0.96,0,-0.19,0.05,-0.08,0
5,DRIVING1,2013-11-1T11:52:52.000-05:00,78,-5,17.5,0,33.4,0,101,0,0.04,0,0.08,0.01,4.053,0,0.026,0.002,0.003653,2.9e-005,0.000086,0,0.11,0,0.32,0.06,-1.16,-0.05,-0.91,0.05,-0.19,0,-0.08,0
5,DRIVING1,2013-11-1T11:52:53.000-05:00,78,0,17.1,-0.4,33.4,0,101,0,0.04,0,0.11,0.03,4.053,0,0.026,0,0.003653,0,0.000086,0,0.16,0.05,0.32,0,-1.11,0.05,-0.91,0,-0.19,0,-0.14,-0.06
5,DRIVING1,2013-11-1T11:52:54.000-05:00,78,0,16.7,-0.4,33.6,0.2,101,0,0.03,-0.01,0.11,0,4.053,0,0.025,-0.001,0.003595,-5.8e-005,0.000086,0,0.16,0,0.32,0,-1.16,-0.05,-0.96,-0.05,-0.24,-0.05,-0.14,0
5,DRIVING1,2013-11-1T11:52:55.000-05:00,77,-1,16.4,-0.3,33.6,0,101,0,0.03,0,0.07,-0.04,4.053,0,0.024,-0.001,0.003595,0,0.000086,0,0.16,0,0.26,-0.06,-1.11,0.05,-0.96,0,-0.19,0.05,-0.08,0.06
5,DRIVING1,2013-11-1T11:52:56.000-05:00,78,1,16.3,-0.1,33.6,0,102,1,0.07,0.04,0.15,0.08,4.053,0,0.024,0,0.003595,0,0.000101,1.5e-005,0.16,0,0.32,0.06,-1.11,0,-0.96,0,-0.14,0.05,0.06,0.14
5,DRIVING1,2013-11-1T11:52:57.000-05:00,81,3,16.5,0.2,33.6,0,103,1,0.07,0,0.14,-0.01,4.053,0,0.027,0.003,0.003595,0,0.000101,0,0.16,0,0.32,0,-1.11,0,-0.96,0,-0.08,0.06,0.06,0
5,DRIVING1,2013-11-1T11:52:58.000-05:00,82,1,16.6,0.1,33.6,0,102,-1,0.04,-0.03,0.10,-0.04,4.053,0,0.025,-0.002,0.003537,-5.8e-005,0.000086,-1.5e-005,0.16,0,0.37,0.05,-1.16,-0.05,-0.96,0,-0.19,-0.11,0.01,-0.05
5,DRIVING1,2013-11-1T11:52:59.000-05:00,82,0,16.9,0.3,33.6,0,102,0,0.03,-0.01,0.07,-0.03,4.053,0,0.028,0.003,0.003537,0,0.000086,0,0.16,0,0.32,-0.05,-1.11,0.05,-0.96,0,-0.08,0.11,0.01,0
5,DRIVING1,2013-11-1T11:52:60.000-05:00,82,0,17.3,0.4,33.6,0,103,1,0.02,-0.01,0.06,-0.01,4.053,0,0.029,0.001,0.003581,4.4e-005,0.000101,1.5e-005,0.21,0.05,0.32,0,-1.11,0,-0.96,0,-0.08,0,0.01,0
5,DRIVING1,2013-11-1T11:53:01.000-05:00,82,0,17.6,0.3,33.6,0,103,0,0.03,0.01,0.12,0.06,4.053,0,0.027,-0.002,0.003581,0,0.000086,-1.5e-005,0.16,-0.05,0.32,0,-1.16,-0.05,-0.91,0.05,-0.14,-0.06,-0.03,-0.04
5,DRIVING1,2013-11-1T11:53:02.000-05:00,80,-2,17.9,0.3,33.6,0,103,0,0.02,-0.01,0.06,-0.06,4.053,0,0.025,-0.002,0.003581,0,0.000086,0,0.21,0.05,0.32,0,-1.11,0.05,-0.96,-0.05,-0.19,-0.05,0.01,0.04
5,DRIVING1,2013-11-1T11:53:03.000-05:00,79,-1,17.8,-0.1,33.6,0,103,0,0.03,0.01,0.07,0.01,4.053,0,0.029,0.004,0.003581,0,0.000101,1.5e-005,0.21,0,0.32,0,-1.11,0,-0.96,0,-0.08,0.11,0.01,0
5,DRIVING1,2013-11-1T11:53:04.000-05:00,80,1,17.4,-0.4,33.6,0,103,0,0.03,0,0.21,0.14,4.053,0,0.030,0.001,0.003537,-4.4e-005,0.000101,0,-0.08,-0.29,0.32,0,-1.16,-0.05,-0.85,0.11,-0.24,-0.16,0.01,0
5,DRIVING1,2013-11-1T11:53:05.000-05:00,81,1,17.1,-0.3,33.6,0,103,0,0.02,-0.01,0.08,-0.13,4.053,0,0.029,-0.001,0.003537,0,0.000101,0,0.16,0.24,0.32,0,-1.11,0.05,-0.96,-0.11,-0.14,0.1,0.01,0
5,DRIVING1,2013-11-1T11:53:06.000-05:00,79,-2,16.9,-0.2,33.6,0,102,-1,0.02,0,0.06,-0.02,4.053,0,0.029,0,0.003581,4.4e-005,0.000101,0,0.16,0,0.26,-0.06,-1.11,0,-0.96,0,-0.08,0.06,-0.03,-0.04
5,DRIVING1,2013-11-1T11:53:07.000-05:00,79,0,16.8,-0.1,33.6,0,103,1,0.03,0.01,0.07,0.01,4.053,0,0.029,0,0.003581,0,0.000101,0,0.21,0.05,0.32,0.06,-1.11,0,-1.01,-0.05,-0.08,0,0.01,0.04
5,DRIVING1,2013-11-1T11:53:08.000-05:00,78,-1,16.7,-0.1,33.6,0,104,1,0.03,0,0.07,0,4.053,0,0.030,0.001,0.003638,5.7e-005,0.000101,0,0.21,0,0.32,0,-1.11,0,-0.96,0.05,-0.08,0,0.01,0
5,DRIVING1,2013-11-1T11:53:09.000-05:00,78,0,16.7,0,33.6,0,104,0,0.03,0,0.08,0.01,4.052,-0.001,0.030,0,0.003638,0,0.000101,0,0.21,0,0.32,0,-1.11,0,-0.96,0,-0.14,-0.06,-0.03,-0.04
5,DRIVING1,2013-11-1T11:53:10.000-05:00,79,1,17.1,0.4,33.6,0,104,0,0.02,-0.01,0.05,-0.03,4.053,0.001,0.030,0,0.003638,0,0.000101,0,0.21,0,0.32,0,-1.11,0,-1.01,-0.05,-0.08,0.06,-0.03,0
5,DRIVING1,2013-11-1T11:53:11.000-05:00,79,0,17.4,0.3,33.6,0,104,0,0.02,0,0.08,0.03,4.053,0,0.030,0,0.003638,0,0.000101,0,0.21,0,0.32,0,-1.11,0,-0.96,0.05,-0.08,0,0.01,0.04
5,DRIVING1,2013-11-1T11:53:12.000-05:00,79,0,17.7,0.3,33.6,0,103,-1,0.02,0,0.06,-0.02,4.053,0,0.030,0,0.003638,0,0.000101,0,0.21,0,0.32,0,-1.11,0,-0.96,0,-0.08,0,-0.03,-0.04
5,DRIVING1,2013-11-1T11:53:13.000-05:00,79,0,18.0,0.3,33.6,0,103,0,0.02,0,0.06,0,4.053,0,0.029,-0.001,0.003638,0,0.000101,0,0.16,-0.05,0.32,0,-1.11,0,-1.01,-0.05,-0.08,0,0.01,0.04
5,DRIVING1,2013-11-1T11:53:14.000-05:00,78,-1,18.3,0.3,33.6,0,102,-1,0.02,0,0.06,0,4.053,0,0.029,0,0.003638,0,0.000101,0,0.16,0,0.26,-0.06,-1.11,0,-0.96,0.05,-0.08,0,0.01,0
5,DRIVING1,2013-11-1T11:53:15.000-05:00,77,-1,18.6,0.3,33.6,0,102,0,0.02,0,0.05,-0.01,4.053,0,0.028,-0.001,0.003638,0,0.000101,0,0.16,0,0.26,0,-1.11,0,-1.01,-0.05,-0.08,0,-0.03,-0.04
5,DRIVING1,2013-11-1T11:53:16.000-05:00,77,0,18.7,0.1,33.6,0,103,1,0.02,0,0.07,0.02,4.053,0,0.029,0.001,0.003638,0,0.000086,-1.5e-005,0.21,0.05,0.32,0.06,-1.11,0,-1.01,0,-0.08,0,-0.03,0
5,DRIVING1,2013-11-1T11:53:17.000-05:00,78,1,18.9,0.2,33.6,0,104,1,0.03,0.01,0.07,0,4.053,0,0.029,0,0.003638,0,0.000086,0,0.21,0,0.32,0,-1.11,0,-0.96,0.05,-0.08,0,0.01,0.04
5,DRIVING1,2013-11-1T11:53:18.000-05:00,79,1,19.0,0.1,33.6,0,104,0,0.03,0,0.07,0,4.053,0,0.027,-0.002,0.003696,5.8e-005,0.000101,1.5e-005,0.21,0,0.37,0.05,-1.11,0,-0.96,0,-0.14,-0.06,-0.03,-0.04
5,DRIVING1,2013-11-1T11:53:19.000-05:00,81,2,18.9,-0.1,33.6,0,104,0,0.02,-0.01,0.06,-0.01,4.053,0,0.029,0.002,0.003696,0,0.000101,0,0.21,0,0.37,0,-1.06,0.05,-0.96,0,-0.14,0,-0.03,0
5,DRIVING1,2013-11-1T11:53:20.000-05:00,83,2,18.7,-0.2,33.6,0,104,0,0.02,0,0.08,0.02,4.053,0,0.029,0,0.003638,-5.8e-005,0.000086,-1.5e-005,0.21,0,0.32,-0.05,-1.11,-0.05,-0.91,0.05,-0.14,0,-0.03,0
5,DRIVING1,2013-11-1T11:53:21.000-05:00,83,0,18.5,-0.2,33.6,0,104,0,0.02,0,0.06,-0.02,4.053,0,0.027,-0.002,0.003638,0,0.000086,0,0.21,0,0.32,0,-1.06,0.05,-0.96,-0.05,-0.08,0.06,-0.03,0
5,DRIVING1,2013-11-1T11:53:22.000-05:00,81,-2,18.3,-0.2,33.6,0,104,0,0.02,0,0.08,0.02,4.053,0,0.028,0.001,0.003624,-1.4e-005,0.000086,0,0.16,-0.05,0.32,0,-1.11,-0.05,-0.96,0,-0.08,0,0.01,0.04
5,DRIVING1,2013-11-1T11:53:23.000-05:00,82,1,18.3,0,33.6,0,102,-2,0.04,0.02,0.10,0.02,4.053,0,0.028,0,0.003624,0,0.000086,0,0.16,0,0.26,-0.06,-1.16,-0.05,-0.96,0,-0.08,0,0.01,0
5,DRIVING1,2013-11-1T11:53:24.000-05:00,82,0,18.2,-0.1,33.6,0,101,-1,0.03,-0.01,0.07,-0.03,4.053,0,0.028,0,0.003696,7.2e-005,0.000086,0,0.11,-0.05,0.26,0,-1.11,0.05,-0.96,0,-0.08,0,0.01,0
5,DRIVING1,2013-11-1T11:53:25.000-05:00,81,-1,18.2,0,33.6,0,101,0,0.09,0.06,0.25,0.18,4.053,0,0.027,-0.001,0.003696,0,0.000086,0,0.06,-0.05,0.37,0.11,-1.32,-0.21,-0.75,0.21,-0.14,-0.06,0.01,0
5,DRIVING1,2013-11-1T11:53:26.000-05:00,82,1,18.2,0,33.6,0,101,0,0.05,-0.04,0.16,-0.09,4.053,0,0.028,0.001,0.003667,-2.9e-005,0.000101,1.5e-005,0.11,0.05,0.37,0,-1.26,0.06,-0.91,-0.16,-0.19,-0.05,-0.03,-0.04
5,DRIVING1,2013-11-1T11:53:27.000-05:00,83,1,18.2,0,33.6,0,101,0,0.05,0,0.14,-0.02,4.053,0,0.029,0.001,0.003667,0,0.000086,-1.5e-005,0.11,0,0.32,-0.05,-1.21,0.05,-0.91,0,-0.19,0,0.06,0.09
5,DRIVING1,2013-11-1T11:53:28.000-05:00,84,1,18.3,0.1,33.6,0,101,0,0.05,0,0.17,0.03,4.053,0,0.027,-0.002,0.003610,-5.7e-005,0.000101,1.5e-005,0.11,0,0.32,0,-1.26,-0.05,-0.85,0.06,-0.14,0.05,0.01,-0.05
5,DRIVING1,2013-11-1T11:53:29.000-05:00,87,3,18.3,0,33.6,0,101,0,0.03,-0.02,0.08,-0.09,4.053,0,0.024,-0.003,0.003610,0,0.000101,0,0.16,0.05,0.26,-0.06,-1.11,0.15,-0.96,-0.11,-0.14,0,-0.03,-0.04
5,DRIVING1,2013-11-1T11:53:30.000-05:00,89,2,18.3,0,33.6,0,101,0,0.04,0.01,0.11,0.03,4.053,0,0.023,-0.001,0.003509,-0.000101,0.000101,0,0.16,0,0.32,0.06,-1.16,-0.05,-0.91,0.05,-0.14,0,0.01,0.04
5,DRIVING1,2013-11-1T11:53:31.000-05:00,91,2,18.0,-0.3,33.6,0,102,1,0.03,-0.01,0.08,-0.03,4.053,0,0.026,0.003,0.003509,0,0.000101,0,0.21,0.05,0.32,0,-1.11,0.05,-0.96,-0.05,-0.14,0,0.01,0
5,DRIVING1,2013-11-1T11:53:32.000-05:00,91,0,17.8,-0.2,33.6,0,103,1,0.03,0,0.07,-0.01,4.053,0,0.029,0.003,0.003523,1.4e-005,0.000101,0,0.16,-0.05,0.37,0.05,-1.11,0,-0.96,0,-0.19,-0.05,0.01,0
5,DRIVING1,2013-11-1T11:53:33.000-05:00,88,-3,17.6,-0.2,33.6,0,104,1,0.04,0.01,0.12,0.05,4.053,0,0.029,0,0.003523,0,0.000086,-1.5e-005,0.11,-0.05,0.42,0.05,-1.11,0,-0.96,0,-0.24,-0.05,0.01,0
5,DRIVING1,2013-11-1T11:53:34.000-05:00,84,-4,17.4,-0.2,33.6,0,104,0,0.03,-0.01,0.11,-0.01,4.053,0,0.031,0.002,0.003610,8.7e-005,0.000086,0,0.21,0.1,0.42,0,-1.16,-0.05,-0.91,0.05,-0.14,0.1,0.01,0
5,DRIVING1,2013-11-1T11:53:35.000-05:00,80,-4,17.3,-0.1,33.6,0,105,1,0.03,0,0.06,-0.05,4.053,0,0.030,-0.001,0.003610,0,0.000086,0,0.26,0.05,0.32,-0.1,-1.11,0.05,-0.96,-0.05,-0.14,0,-0.03,-0.04
5,DRIVING1,2013-11-1T11:53:36.000-05:00,79,-1,17.1,-0.2,33.6,0,105,0,0.02,-0.01,0.07,0.01,4.053,0,0.029,-0.001,0.003653,4.3e-005,0.000086,0,0.21,-0.05,0.32,0,-1.11,0,-0.91,0.05,-0.14,0,-0.03,0
5,DRIVING1,2013-11-1T11:53:37.000-05:00,77,-2,17.0,-0.1,33.6,0,105,0,0.02,0,0.06,-0.01,4.053,0,0.029,0,0.003653,0,0.000086,0,0.21,0,0.32,0,-1.06,0.05,-0.96,-0.05,-0.14,0,-0.03,0
5,DRIVING1,2013-11-1T11:53:38.000-05:00,78,1,17.3,0.3,33.6,0,105,0,0.03,0.01,0.11,0.05,4.053,0,0.032,0.003,0.003537,-0.000116,0.000101,1.5e-005,0.21,0,0.32,0,-1.11,-0.05,-0.91,0.05,-0.19,-0.05,-0.08,-0.05
5,DRIVING1,2013-11-1T11:53:39.000-05:00,81,3,17.4,0.1,33.6,0,104,-1,0.04,0.01,0.11,0,4.053,0,0.034,0.002,0.003537,0,0.000101,0,0.21,0,0.37,0.05,-1.11,0,-0.91,0,-0.19,0,-0.08,0
5,DRIVING1,2013-11-1T11:53:40.000-05:00,81,0,17.6,0.2,33.6,0,104,0,0.02,-0.02,0.10,-0.01,4.053,0,0.036,0.002,0.003552,1.5e-005,0.000115,1.4e-005,0.21,0,0.42,0.05,-1.11,0,-0.96,-0.05,-0.19,0,-0.03,0.05
5,DRIVING1,2013-11-1T11:53:41.000-05:00,83,2,18.0,0.4,33.6,0,105,1,0.06,0.04,0.15,0.05,4.052,-0.001,0.045,0.009,0.003552,0,0.000129,1.4e-005,0.21,0,0.42,0,-1.11,0,-0.91,0.05,-0.14,0.05,0.06,0.09
5,DRIVING1,2013-11-1T11:53:42.000-05:00,87,4,18.3,0.3,33.6,0,107,2,0.05,-0.01,0.12,-0.03,4.053,0.001,0.049,0.004,0.003552,0,0.000129,0,0.26,0.05,0.42,0,-1.06,0.05,-0.96,-0.05,-0.14,0,0.06,0
5,DRIVING1,2013-11-1T11:53:43.000-05:00,90,3,18.6,0.3,33.6,0,107,0,0.03,-0.02,0.21,0.09,4.053,0,0.054,0.005,0.003552,0,0.000115,-1.4e-005,0.01,-0.25,0.42,0,-1.11,-0.05,-0.85,0.11,-0.34,-0.2,0.01,-0.05
5,DRIVING1,2013-11-1T11:53:44.000-05:00,88,-2,18.8,0.2,33.6,0,105,-2,0.03,0,0.30,0.09,4.053,0,0.062,0.008,0.003552,0,0.000086,-2.9e-005,-0.14,-0.15,0.42,0,-1.11,0,-0.85,0,-0.34,0,0.01,0
5,DRIVING1,2013-11-1T11:53:45.000-05:00,85,-3,19.0,0.2,33.6,0,105,0,0.02,-0.01,0.06,-0.24,4.053,0,0.059,-0.003,0.003552,0,0.000086,0,0.21,0.35,0.37,-0.05,-1.11,0,-0.96,-0.11,-0.14,0.2,-0.03,-0.04
5,DRIVING1,2013-11-1T11:53:46.000-05:00,81,-4,19.1,0.1,33.6,0,105,0,0.03,0.01,0.08,0.02,4.053,0,0.051,-0.008,0.003552,0,0.000072,-1.4e-005,0.16,-0.05,0.37,0,-1.11,0,-0.91,0.05,-0.19,-0.05,0.01,0.04
5,DRIVING1,2013-11-1T11:53:47.000-05:00,79,-2,19.2,0.1,33.6,0,105,0,0.03,0,0.10,0.02,4.053,0,0.046,-0.005,0.003552,0,0.000072,0,0.11,-0.05,0.42,0.05,-1.16,-0.05,-0.96,-0.05,-0.24,-0.05,-0.03,-0.04
5,DRIVING1,2013-11-1T11:53:48.000-05:00,82,3,19.3,0.1,33.6,0,105,0,0.03,0,0.10,0,4.053,0,0.041,-0.005,0.003552,0,0.000072,0,0.16,0.05,0.37,-0.05,-1.11,0.05,-0.96,0,-0.24,0,-0.03,0
5,DRIVING1,2013-11-1T11:53:49.000-05:00,86,4,19.4,0.1,33.6,0,105,0,0.04,0.01,0.14,0.04,4.053,0,0.037,-0.004,0.003552,0,0.000072,0,0.21,0.05,0.42,0.05,-1.16,-0.05,-0.96,0,-0.14,0.1,0.01,0.04
5,DRIVING1,2013-11-1T11:53:50.000-05:00,87,1,19.4,0,33.6,0,105,0,0.03,-0.01,0.07,-0.07,4.053,0,0.033,-0.004,0.003552,0,0.000072,0,0.21,0,0.37,-0.05,-1.11,0.05,-0.96,0,-0.08,0.06,-0.03,-0.04
5,DRIVING1,2013-11-1T11:53:51.000-05:00,90,3,19.4,0,33.6,0,106,1,0.02,-0.01,0.06,-0.01,4.053,0,0.036,0.003,0.003552,0,0.000072,0,0.21,0,0.37,0,-1.11,0,-0.96,0,-0.14,-0.06,-0.03,0
5,DRIVING1,2013-11-1T11:53:52.000-05:00,91,1,19.3,-0.1,33.6,0,106,0,0.03,0.01,0.10,0.04,4.053,0,0.035,-0.001,0.003610,5.8e-005,0.000072,0,0.21,0,0.47,0.1,-1.16,-0.05,-0.91,0.05,-0.14,0,0.01,0.04
5,DRIVING1,2013-11-1T11:53:53.000-05:00,92,1,19.3,0,33.6,0,106,0,0.03,0,0.10,0,4.053,0,0.034,-0.001,0.003610,0,0.000086,1.4e-005,0.21,0,0.37,-0.1,-1.11,0.05,-0.91,0,-0.19,-0.05,-0.03,-0.04
5,DRIVING1,2013-11-1T11:53:54.000-05:00,93,1,19.2,-0.1,33.6,0,107,1,0.03,0,0.23,0.13,4.053,0,0.030,-0.004,0.003523,-8.7e-005,0.000086,0,-0.03,-0.24,0.42,0.05,-1.16,-0.05,-0.91,0,-0.29,-0.1,-0.03,0
5,DRIVING1,2013-11-1T11:53:55.000-05:00,90,-3,19.2,0,33.6,0,106,-1,0.03,0,0.06,-0.17,4.053,0,0.029,-0.001,0.003523,0,0.000086,0,0.21,0.24,0.37,-0.05,-1.11,0.05,-0.96,-0.05,-0.14,0.15,-0.03,0
5,DRIVING1,2013-11-1T11:53:56.000-05:00,88,-2,19.1,-0.1,33.6,0,106,0,0.02,-0.01,0.08,0.02,4.053,0,0.028,-0.001,0.003465,-5.8e-005,0.000086,0,0.21,0,0.37,0,-1.11,0,-0.91,0.05,-0.14,0,0.01,0.04
5,DRIVING1,2013-11-1T11:53:57.000-05:00,85,-3,18.9,-0.2,33.6,0,105,-1,0.03,0.01,0.08,0,4.053,0,0.027,-0.001,0.003465,0,0.000086,0,0.21,0,0.37,0,-1.11,0,-0.91,0,-0.14,0,0.01,0
5,DRIVING1,2013-11-1T11:53:58.000-05:00,81,-4,18.7,-0.2,33.6,0,105,0,0.02,-0.01,0.07,-0.01,4.053,0,0.026,-0.001,0.003509,4.4e-005,0.000072,-1.4e-005,0.16,-0.05,0.37,0,-1.11,0,-0.96,-0.05,-0.14,0,0.01,0
